Player,Tm,FantPos,Age,G,GS,Cmp,QBAtt,QBYds,QBY/A,QBTD,Int,RBAtt,RBYds,Y/A,RBTD,Tgt,Rec,WRYds,Y/R,WRTD,Fmb,FL,TOTTD,2PM,2PP,FantPt,PPRPt,DKPt,FDPt,VBD,PosRank,QBTD/G,Cmp/G,QBAtt/G,QBYds/G,Int/G,RBAtt/G,RBYds/G,Rec/G,WRYds/G,WRTD/G,Fmb/G,TOTTD/G,2PM/G,FantPt/G,PPR/G,QBPt/G,RBPt/G,WRPt/G,WRPPRPt/G,QB,RB,WR,TE,3Cat,6Cat
WaynRe00,IND,WR,29,16,16,0,0,0,0.0,0,0,1,4,4.0,0,156.0,104,1510,14.52,10,3,3.0,10,0.0,0.0,205.0,309.4,315.4,257.4,87.0,4,0.0,0.0,0.0,0.0,0.0,0.06,0.25,6.5,94.38,0.62,0.19,0.62,0.0,12.81,19.34,0.0,-0.35,13.19,19.69,0,0,1,0,2,3
LewiJa00,CLE,RB,28,15,15,0,0,0,0.0,0,0,298,1304,4.38,9,39.0,30,248,8.27,2,4,2.0,11,0.0,0.0,217.0,247.2,255.2,232.2,83.0,6,0.0,0.0,0.0,0.0,0.0,19.87,86.93,2.0,16.53,0.13,0.27,0.73,0.0,14.47,16.48,0.0,12.03,2.45,4.45,0,1,0,0,2,3
FitzLa00,ARI,WR,24,15,15,0,0,0,0.0,0,0,0,0,0.0,0,167.0,100,1409,14.09,10,3,3.0,10,0.0,0.0,195.0,294.9,300.9,244.9,77.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,93.93,0.67,0.2,0.67,0.0,13.0,19.66,0.0,-0.4,13.39,20.06,0,0,1,0,2,2
JohnCh01,CIN,WR,29,16,16,0,0,0,0.0,0,0,6,47,7.83,0,161.0,93,1440,15.48,8,2,1.0,8,0.0,0.0,195.0,287.7,291.7,241.2,76.0,6,0.0,0.0,0.0,0.0,0.0,0.38,2.94,5.81,90.0,0.5,0.12,0.5,0.0,12.19,17.98,0.0,0.17,12.0,17.81,0,0,1,0,2,2
WittJa00,DAL,TE,25,16,16,0,0,0,0.0,0,0,0,0,0.0,0,141.0,96,1145,11.93,7,1,1.0,7,0.0,0.0,155.0,250.5,254.5,202.5,76.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,71.56,0.44,0.06,0.44,0.0,9.69,15.66,0.0,-0.12,9.78,15.78,0,0,0,1,2,2
GateAn00,SDG,TE,27,16,16,0,0,0,0.0,0,0,0,0,0.0,0,117.0,75,984,13.12,9,0,0.0,9,0.0,0.0,152.0,227.4,230.4,189.9,74.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,61.5,0.56,0.0,0.56,0.0,9.5,14.21,0.0,0.0,9.52,14.21,0,0,0,1,2,2
MannPe00,IND,QB,31,16,16,337,515,4040,7.84,31,14,20,-5,-0.25,3,0.0,0,0,0.0,0,6,1.0,3,0.0,1.0,275.0,275.1,293.1,289.1,71.0,3,1.94,21.06,32.19,252.5,0.88,1.25,-0.31,0.0,0.0,0.0,0.38,0.19,0.0,17.19,17.19,16.1,0.97,0.0,0.0,1,0,0,0,2,3
GonzTo00,KAN,TE,31,16,16,0,0,0,0.0,0,0,0,0,0.0,0,153.0,99,1172,11.84,5,0,0.0,5,0.0,0.0,147.0,246.2,249.2,196.7,69.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.19,73.25,0.31,0.0,0.31,0.0,9.19,15.39,0.0,0.0,9.2,15.39,0,0,0,1,2,2
HousTJ00,CIN,WR,30,16,15,0,0,0,0.0,0,0,5,14,2.8,0,169.0,112,1143,10.21,12,2,1.0,12,0.0,0.0,186.0,297.7,301.7,241.7,67.0,7,0.0,0.0,0.0,0.0,0.0,0.31,0.88,7.0,71.44,0.75,0.12,0.75,0.0,11.62,18.61,0.0,-0.04,11.64,18.64,0,0,1,0,2,2
ColsMa00,NOR,WR,24,16,14,0,0,0,0.0,0,0,0,0,0.0,0,143.0,98,1202,12.27,11,1,1.0,11,0.0,0.0,184.0,282.2,286.2,233.2,66.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12,75.12,0.69,0.06,0.69,0.0,11.5,17.64,0.0,-0.12,11.64,17.76,0,0,1,0,2,2
BarbMa01,DAL,RB,24,16,0,0,0,0,0.0,0,0,204,975,4.78,10,54.0,44,282,6.41,2,3,0.0,12,0.0,0.0,198.0,241.7,247.7,219.7,64.0,7,0.0,0.0,0.0,0.0,0.0,12.75,60.94,2.75,17.62,0.12,0.19,0.75,0.0,12.38,15.11,0.0,9.84,2.51,5.26,0,1,0,0,2,2
WinsKe01,CLE,TE,24,16,14,0,0,0,0.0,0,0,0,0,0.0,0,148.0,82,1106,13.49,5,2,1.0,5,1.0,0.0,141.0,222.6,226.6,181.6,62.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12,69.12,0.31,0.12,0.31,0.06,8.81,13.91,0.0,-0.12,8.79,13.91,0,0,0,1,2,2
MarsBr00,DEN,WR,23,16,16,0,0,0,0.0,0,0,5,57,11.4,0,170.0,102,1325,12.99,7,3,1.0,7,0.0,0.0,178.0,280.2,284.2,229.2,60.0,9,0.0,0.0,0.0,0.0,0.0,0.31,3.56,6.38,82.81,0.44,0.19,0.44,0.0,11.12,17.51,0.0,0.23,10.91,17.28,0,0,1,0,2,2
RoetBe00,PIT,QB,25,15,15,264,404,3154,7.81,32,11,35,204,5.83,2,0.0,0,0,0.0,0,9,3.0,2,0.0,1.0,261.0,260.6,280.6,271.6,56.0,4,2.13,17.6,26.93,210.27,0.73,2.33,13.6,0.0,0.0,0.0,0.6,0.13,0.0,17.4,17.37,15.48,1.76,0.0,0.0,1,0,0,0,2,3
BurrPl00,NYG,WR,30,16,16,0,0,0,0.0,0,0,0,0,0.0,0,141.0,70,1025,14.64,12,0,0.0,12,0.0,0.0,175.0,244.5,247.5,209.5,56.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,64.06,0.75,0.0,0.75,0.0,10.94,15.28,0.0,0.0,10.91,15.28,0,0,1,0,2,2
BreeDr00,NOR,QB,28,16,16,440,652,4423,6.78,28,18,23,52,2.26,1,2.0,2,10,5.0,0,9,4.0,1,0.0,0.0,257.0,259.1,284.1,276.1,53.0,5,1.75,27.5,40.75,276.44,1.12,1.44,3.25,0.12,0.62,0.0,0.56,0.06,0.0,16.06,16.19,15.81,0.2,0.06,0.19,1,0,0,0,2,3
McGaWi00,BAL,RB,26,15,15,0,0,0,0.0,0,0,294,1207,4.11,7,49.0,43,231,5.37,1,4,3.0,8,0.0,0.0,186.0,228.8,237.8,207.3,52.0,8,0.0,0.0,0.0,0.0,0.0,19.6,80.47,2.87,15.4,0.07,0.27,0.53,0.0,12.4,15.25,0.0,10.45,1.94,4.81,0,1,0,0,2,2
ClarDa00,IND,TE,28,15,15,0,0,0,0.0,0,0,2,29,14.5,0,101.0,58,616,10.62,11,0,0.0,11,0.0,0.0,131.0,188.5,191.5,159.5,52.0,5,0.0,0.0,0.0,0.0,0.0,0.13,1.93,3.87,41.07,0.73,0.0,0.73,0.0,8.73,12.57,0.0,0.19,8.51,12.37,0,0,0,1,2,2
JameEd00,ARI,RB,29,16,16,0,0,0,0.0,0,0,324,1222,3.77,7,39.0,24,204,8.5,0,5,0.0,7,0.0,0.0,185.0,208.6,214.6,196.6,51.0,9,0.0,0.0,0.0,0.0,0.0,20.25,76.38,1.5,12.75,0.0,0.31,0.44,0.0,11.56,13.04,0.0,10.26,1.27,2.78,0,1,0,0,2,2
WelkWe00,NWE,WR,26,16,13,0,0,0,0.0,0,0,4,34,8.5,0,145.0,112,1175,10.49,8,3,0.0,8,0.0,0.0,169.0,280.9,283.9,224.9,51.0,11,0.0,0.0,0.0,0.0,0.0,0.25,2.12,7.0,73.44,0.5,0.19,0.5,0.0,10.56,17.56,0.0,0.21,10.34,17.34,0,0,1,0,2,2
CoolCh00,WAS,TE,25,16,16,0,0,0,0.0,0,0,0,0,0.0,0,110.0,66,786,11.91,8,1,0.0,8,1.0,0.0,129.0,194.6,197.6,161.6,50.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12,49.12,0.5,0.06,0.5,0.06,8.06,12.16,0.0,0.0,7.91,12.04,0,0,0,1,2,2
GoreFr00,SFO,RB,24,15,15,0,0,0,0.0,0,0,260,1102,4.24,5,69.0,53,436,8.23,1,4,3.0,6,0.0,0.0,184.0,236.8,245.8,210.3,50.0,10,0.0,0.0,0.0,0.0,0.0,17.33,73.47,3.53,29.07,0.07,0.27,0.4,0.0,12.27,15.79,0.0,8.95,3.31,6.84,0,1,0,0,2,2
AndeDe00,CLE,QB,24,16,15,298,527,3787,7.19,29,19,32,70,2.19,3,0.0,0,0,0.0,0,5,2.0,3,0.0,1.0,252.0,252.5,276.5,271.5,48.0,6,1.81,18.62,32.94,236.69,1.19,2.0,4.38,0.0,0.0,0.0,0.31,0.19,0.0,15.75,15.78,14.34,1.31,0.0,0.0,1,0,0,0,2,3
GrahEa00,TAM,RB,27,15,10,0,0,0,0.0,0,0,222,898,4.05,10,69.0,49,324,6.61,0,1,1.0,10,0.0,0.0,180.0,229.2,236.2,204.7,46.0,11,0.0,0.0,0.0,0.0,0.0,14.8,59.87,3.27,21.6,0.0,0.07,0.67,0.0,12.0,15.28,0.0,9.85,2.16,5.43,0,1,0,0,2,2
JennGr00,GNB,WR,24,13,13,0,0,0,0.0,0,0,0,0,0.0,0,84.0,53,920,17.36,12,1,0.0,12,0.0,0.0,164.0,217.0,220.0,190.5,46.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,70.77,0.92,0.08,0.92,0.0,12.62,16.69,0.0,0.0,12.62,16.69,0,0,1,0,2,2
HassMa00,SEA,QB,32,16,16,352,562,3966,7.06,28,12,39,89,2.28,0,0.0,0,0,0.0,0,9,4.0,0,0.0,1.0,250.0,249.5,268.5,261.5,45.0,7,1.75,22.0,35.12,247.88,0.75,2.44,5.56,0.0,0.0,0.0,0.56,0.0,0.0,15.62,15.59,15.42,0.06,0.0,0.0,1,0,0,0,2,3
HoltTo00,STL,WR,31,16,16,0,0,0,0.0,0,0,0,0,0.0,0,149.0,93,1189,12.78,7,2,0.0,7,1.0,0.0,163.0,255.9,258.9,209.4,45.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.81,74.31,0.44,0.12,0.44,0.06,10.19,15.99,0.0,0.0,10.06,15.87,0,0,1,0,2,2
LyncMa00,BUF,RB,21,13,13,1,1,8,8.0,1,0,280,1115,3.98,7,26.0,18,184,10.22,0,2,1.0,7,1.0,0.0,176.0,194.2,201.2,185.2,42.0,12,0.08,0.08,0.08,0.62,0.0,21.54,85.77,1.38,14.15,0.0,0.15,0.54,0.08,13.54,14.94,0.33,11.65,1.42,2.8,0,1,0,0,2,2
CurtKe00,PHI,WR,29,16,16,0,0,0,0.0,0,0,0,0,0.0,0,135.0,77,1110,14.42,6,0,0.0,8,0.0,0.0,159.0,236.0,239.0,197.5,41.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81,69.38,0.38,0.0,0.5,0.0,9.94,14.75,0.0,0.0,9.19,14.0,0,0,1,0,2,2
DrewMa00,JAX,RB,22,15,0,0,0,0,0.0,0,0,167,768,4.6,9,55.0,40,407,10.18,0,2,2.0,10,0.0,0.0,174.0,213.5,221.5,193.5,40.0,13,0.0,0.0,0.0,0.0,0.0,11.13,51.2,2.67,27.13,0.0,0.13,0.67,0.0,11.6,14.23,0.0,8.45,2.71,5.38,0,1,0,0,2,2
FavrBr00,GNB,QB,38,16,16,356,535,4155,7.77,28,15,29,12,0.41,0,0.0,0,0,0.0,0,9,3.0,0,0.0,0.0,243.0,243.4,264.4,258.4,39.0,8,1.75,22.25,33.44,259.69,0.94,1.81,0.75,0.0,0.0,0.0,0.56,0.0,0.0,15.19,15.21,15.51,-0.3,0.0,0.0,1,0,0,0,2,3
WhitRo00,ATL,WR,26,16,15,0,0,0,0.0,0,0,1,-2,-2.0,0,137.0,83,1202,14.48,6,3,2.0,6,0.0,0.0,152.0,235.0,240.0,193.5,34.0,15,0.0,0.0,0.0,0.0,0.0,0.06,-0.12,5.19,75.12,0.38,0.19,0.38,0.0,9.5,14.69,0.0,-0.26,9.76,14.95,0,0,1,0,2,2
SmitSt01,CAR,WR,28,15,15,0,0,0,0.0,0,0,9,66,7.33,0,148.0,87,1002,11.52,7,1,0.0,7,0.0,0.0,149.0,235.8,238.8,192.3,31.0,16,0.0,0.0,0.0,0.0,0.0,0.6,4.4,5.8,66.8,0.47,0.07,0.47,0.0,9.93,15.72,0.0,0.44,9.48,15.28,0,0,1,0,2,2
EngrBo00,SEA,WR,34,16,13,0,0,0,0.0,0,0,0,0,0.0,0,134.0,94,1147,12.2,6,1,1.0,6,0.0,0.0,149.0,242.7,246.7,195.7,30.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,71.69,0.38,0.06,0.38,0.0,9.31,15.17,0.0,-0.12,9.42,15.29,0,0,1,0,2,2
JackSt00,STL,RB,24,12,12,1,1,2,2.0,1,0,237,1002,4.23,5,52.0,38,271,7.13,1,5,2.0,6,0.0,0.0,163.0,201.4,209.4,182.4,30.0,14,0.08,0.08,0.08,0.17,0.0,19.75,83.5,3.17,22.58,0.08,0.42,0.5,0.0,13.58,16.78,0.34,10.52,2.76,5.92,0,1,0,0,2,2
HolmSa00,PIT,WR,23,13,13,0,0,0,0.0,0,0,5,17,3.4,0,85.0,52,942,18.12,8,2,0.0,8,1.0,0.0,146.0,197.9,200.9,171.9,28.0,18,0.0,0.0,0.0,0.0,0.0,0.38,1.31,4.0,72.46,0.62,0.15,0.62,0.08,11.23,15.22,0.0,0.13,10.94,14.94,0,0,1,0,2,2
PalmCa00,CIN,QB,28,16,16,373,575,4131,7.18,26,20,24,10,0.42,0,0.0,0,0,0.0,0,5,1.0,0,0.0,0.0,228.0,228.2,252.2,248.2,24.0,9,1.62,23.31,35.94,258.19,1.25,1.5,0.62,0.0,0.0,0.0,0.31,0.0,0.0,14.25,14.26,14.33,-0.06,0.0,0.0,1,0,0,0,2,3
GranRy00,GNB,RB,25,15,7,0,0,0,0.0,0,0,188,956,5.09,8,37.0,30,145,4.83,0,1,1.0,8,0.0,0.0,156.0,186.1,193.1,171.1,22.0,15,0.0,0.0,0.0,0.0,0.0,12.53,63.73,2.0,9.67,0.0,0.07,0.53,0.0,10.4,12.41,0.0,9.44,0.97,2.97,0,1,0,0,2,2
WhitLe01,TEN,RB,23,16,16,0,0,0,0.0,0,0,303,1110,3.66,7,31.0,20,114,5.7,0,5,5.0,7,0.0,0.0,154.0,174.4,185.4,164.4,21.0,16,0.0,0.0,0.0,0.0,0.0,18.94,69.38,1.25,7.12,0.0,0.31,0.44,0.0,9.62,10.9,0.0,8.94,0.71,1.96,0,1,0,0,2,2
BoldAn00,ARI,WR,27,12,11,0,0,0,0.0,0,0,1,14,14.0,0,99.0,71,853,12.01,9,2,1.0,9,0.0,0.0,139.0,209.7,213.7,174.2,20.0,19,0.0,0.0,0.0,0.0,0.0,0.08,1.17,5.92,71.08,0.75,0.17,0.75,0.0,11.58,17.47,0.0,-0.05,11.61,17.53,0,0,1,0,2,2
ParkWi00,PIT,RB,27,15,15,0,1,0,0.0,0,0,321,1316,4.1,2,31.0,23,164,7.13,0,4,3.0,2,0.0,0.0,154.0,177.0,186.0,165.5,20.0,17,0.0,0.0,0.07,0.0,0.0,21.4,87.73,1.53,10.93,0.0,0.27,0.13,0.0,10.27,11.8,0.0,9.17,1.09,2.63,0,1,0,0,2,2
TaylFr00,JAX,RB,31,15,15,0,0,0,0.0,0,0,223,1202,5.39,5,14.0,9,58,6.44,0,2,1.0,5,0.0,0.0,154.0,163.0,167.0,158.5,20.0,18,0.0,0.0,0.0,0.0,0.0,14.87,80.13,0.6,3.87,0.0,0.13,0.33,0.0,10.27,10.87,0.0,9.88,0.39,0.99,0,1,0,0,2,2
MillHe00,PIT,TE,25,16,16,0,0,0,0.0,0,0,0,0,0.0,0,61.0,47,566,12.04,7,0,0.0,7,0.0,0.0,99.0,145.6,148.6,122.1,20.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,35.38,0.44,0.0,0.44,0.0,6.19,9.1,0.0,0.0,6.16,9.1,0,0,0,1,1,1
GallJo00,TAM,WR,36,15,15,0,0,0,0.0,0,0,1,1,1.0,0,98.0,57,1014,17.79,6,0,0.0,6,0.0,0.0,138.0,194.5,197.5,166.0,19.0,20,0.0,0.0,0.0,0.0,0.0,0.07,0.07,3.8,67.6,0.4,0.0,0.4,0.0,9.2,12.97,0.0,0.01,9.16,12.96,0,0,1,0,2,2
MasoDe00,BAL,WR,33,16,16,0,0,0,0.0,0,0,0,0,0.0,0,164.0,103,1087,10.55,5,1,1.0,5,0.0,0.0,137.0,239.7,243.7,188.2,18.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.44,67.94,0.31,0.06,0.31,0.0,8.56,14.98,0.0,-0.12,8.67,15.11,0,0,1,0,2,2
WatsKe00,CIN,RB,29,16,5,0,0,0,0.0,0,0,178,763,4.29,7,67.0,52,374,7.19,0,3,2.0,7,0.0,0.0,152.0,203.7,211.7,177.7,18.0,19,0.0,0.0,0.0,0.0,0.0,11.12,47.69,3.25,23.38,0.0,0.19,0.44,0.0,9.5,12.73,0.0,7.14,2.34,5.59,0,1,0,0,2,2
BurlNa00,SEA,WR,26,16,12,0,0,0,0.0,0,0,2,4,2.0,0,96.0,50,694,13.88,9,3,1.0,11,0.0,0.0,134.0,183.8,187.8,158.8,16.0,22,0.0,0.0,0.0,0.0,0.0,0.12,0.25,3.12,43.38,0.56,0.19,0.69,0.0,8.38,11.49,0.0,-0.1,7.71,10.84,0,0,1,0,2,2
TaylCh01,MIN,RB,28,14,8,0,1,0,0.0,0,0,157,844,5.38,7,43.0,29,281,9.69,0,5,3.0,7,0.0,0.0,149.0,177.5,186.5,163.0,15.0,20,0.0,0.0,0.07,0.0,0.0,11.21,60.29,2.07,20.07,0.0,0.36,0.5,0.0,10.64,12.68,0.0,8.6,2.01,4.08,0,1,0,0,2,2
LeexDo00,GNB,TE,27,15,12,0,0,0,0.0,0,0,0,0,0.0,0,63.0,48,575,11.98,6,1,1.0,6,0.0,0.0,92.0,139.5,143.5,115.5,13.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,38.33,0.4,0.07,0.4,0.0,6.13,9.3,0.0,-0.13,6.23,9.43,0,0,0,1,1,1
JohnAn02,HOU,WR,26,9,9,0,0,0,0.0,0,0,0,0,0.0,0,86.0,60,851,14.18,8,1,1.0,8,0.0,0.0,131.0,191.1,195.1,161.1,13.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,94.56,0.89,0.11,0.89,0.0,14.56,21.23,0.0,-0.22,14.79,21.46,0,0,1,0,2,2
JacoBr00,NYG,RB,25,11,9,0,0,0,0.0,0,0,202,1009,5.0,4,38.0,23,174,7.57,2,5,4.0,6,0.0,0.0,146.0,169.3,179.3,157.8,13.0,21,0.0,0.0,0.0,0.0,0.0,18.36,91.73,2.09,15.82,0.18,0.45,0.55,0.0,13.27,15.39,0.0,10.63,2.67,4.76,0,1,0,0,2,2
JoneTh00,NYJ,RB,29,16,14,0,0,0,0.0,0,0,310,1119,3.61,1,34.0,28,217,7.75,1,2,0.0,2,0.0,0.0,146.0,173.6,179.6,159.6,12.0,22,0.0,0.0,0.0,0.0,0.0,19.38,69.94,1.75,13.56,0.06,0.12,0.12,0.0,9.12,10.85,0.0,7.37,1.73,3.48,0,1,0,0,2,2
BoweDw00,KAN,WR,23,16,15,0,0,0,0.0,0,0,0,0,0.0,0,116.0,70,995,14.21,5,0,0.0,5,0.0,0.0,130.0,199.5,202.5,164.5,11.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,62.19,0.31,0.0,0.31,0.0,8.12,12.47,0.0,0.0,8.09,12.47,0,0,1,0,2,2
DaniOw00,HOU,TE,25,16,16,0,0,0,0.0,0,0,0,0,0.0,0,94.0,63,768,12.19,3,4,3.0,3,0.0,0.0,89.0,151.8,157.8,120.3,10.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94,48.0,0.19,0.25,0.19,0.0,5.56,9.49,0.0,-0.38,5.92,9.86,0,0,0,1,1,1
CotcJe00,NYJ,WR,25,15,15,0,0,0,0.0,0,0,5,38,7.6,0,127.0,82,1130,13.78,2,1,1.0,2,0.0,0.0,127.0,208.8,212.8,167.8,9.0,25,0.0,0.0,0.0,0.0,0.0,0.33,2.53,5.47,75.33,0.13,0.07,0.13,0.0,8.47,13.92,0.0,0.12,8.33,13.8,0,0,1,0,2,2
McDoSh00,DET,WR,26,16,7,0,0,0,0.0,0,0,4,2,0.5,0,127.0,79,943,11.94,6,3,2.0,6,0.0,0.0,127.0,205.5,210.5,166.0,8.0,26,0.0,0.0,0.0,0.0,0.0,0.25,0.12,4.94,58.94,0.38,0.19,0.38,0.0,7.94,12.84,0.0,-0.24,8.14,13.08,0,0,1,0,2,2
FargJu00,OAK,RB,27,14,7,0,0,0,0.0,0,0,222,1009,4.55,4,32.0,23,188,8.17,0,3,1.0,4,0.0,0.0,142.0,164.7,171.7,153.2,8.0,23,0.0,0.0,0.0,0.0,0.0,15.86,72.07,1.64,13.43,0.0,0.21,0.29,0.0,10.14,11.76,0.0,8.78,1.34,2.99,0,1,0,0,2,2
CutlJa00,DEN,QB,24,16,16,297,467,3497,7.49,20,14,44,205,4.66,1,0.0,0,0,0.0,0,11,4.0,1,0.0,0.0,210.0,210.4,234.4,224.4,6.0,10,1.25,18.56,29.19,218.56,0.88,2.75,12.81,0.0,0.0,0.0,0.69,0.06,0.0,13.12,13.15,11.99,1.16,0.0,0.0,1,0,0,0,2,3
BerrBe00,CHI,WR,27,16,15,0,0,0,0.0,0,0,0,0,0.0,0,128.0,71,951,13.39,5,1,1.0,5,0.0,0.0,123.0,194.1,198.1,158.6,5.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,59.44,0.31,0.06,0.31,0.0,7.69,12.13,0.0,-0.12,7.82,12.26,0,0,1,0,2,2
ScheTo00,DEN,TE,24,16,7,0,0,0,0.0,0,0,0,0,0.0,0,65.0,49,549,11.2,5,1,1.0,5,0.0,0.0,83.0,131.9,135.9,107.4,4.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,34.31,0.31,0.06,0.31,0.0,5.19,8.24,0.0,-0.12,5.31,8.37,0,0,0,1,1,1
ChamCh00,2TM,WR,29,16,12,0,0,0,0.0,0,0,3,12,4.0,0,129.0,66,970,14.7,4,1,0.0,4,0.0,0.0,122.0,188.2,191.2,155.2,4.0,28,0.0,0.0,0.0,0.0,0.0,0.19,0.75,4.12,60.62,0.25,0.06,0.25,0.0,7.62,11.76,0.0,0.08,7.56,11.69,0,0,1,0,2,2
McNaDo00,PHI,QB,31,14,14,291,473,3324,7.03,19,7,50,236,4.72,0,0.0,0,0,0.0,0,9,6.0,0,0.0,0.0,207.0,206.6,225.6,213.6,2.0,11,1.36,20.79,33.79,237.43,0.5,3.57,16.86,0.0,0.0,0.0,0.64,0.0,0.0,14.79,14.76,13.93,0.83,0.0,0.0,1,0,0,0,2,3
