Player,Tm,FantPos,Age,G,GS,Cmp,QBAtt,QBYds,QBY/A,QBTD,Int,RBAtt,RBYds,Y/A,RBTD,Tgt,Rec,WRYds,Y/R,WRTD,Fmb,FL,TOTTD,2PM,2PP,FantPt,PPRPt,DKPt,FDPt,VBD,PosRank,QBTD/G,Cmp/G,QBAtt/G,QBYds/G,Int/G,RBAtt/G,RBYds/G,Rec/G,WRYds/G,WRTD/G,Fmb/G,TOTTD/G,2PM/G,FantPt/G,PPR/G,QBPt/G,RBPt/G,WRPt/G,WRPPRPt/G,QB,RB,WR,TE,3Cat,6Cat
BeasFr00,SFO,RB,25,13,11,0,0,0,0.0,0,0,58,276,4.76,4,51.0,32,282,8.81,0,2,2.0,4,0.0,0.0,76.0,107.8,115.8,91.8,0.0,38,0.0,0.0,0.0,0.0,0.0,4.46,21.23,2.46,21.69,0.0,0.15,0.31,0.0,5.85,8.29,0.0,3.66,2.17,4.63,0,1,0,0,1,1
ReedJa00,MIN,WR,32,16,8,0,0,0,0.0,0,0,0,0,0.0,0,78.0,44,643,14.61,2,0,0.0,2,0.0,0.0,76.0,120.3,123.3,98.3,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,40.19,0.12,0.0,0.12,0.0,4.75,7.52,0.0,0.0,4.77,7.52,0,0,1,0,1,1
CunnRa00,MIN,QB,36,6,6,124,200,1475,7.38,8,9,10,58,5.8,0,0.0,0,0,0.0,0,2,2.0,0,0.0,0.0,75.0,74.8,88.8,83.8,0.0,38,1.33,20.67,33.33,245.83,1.5,1.67,9.67,0.0,0.0,0.0,0.33,0.0,0.0,12.5,12.47,12.17,0.3,0.0,0.0,1,0,0,0,1,1
ChiaDa00,CLE,WR,22,16,8,0,0,0,0.0,0,0,0,0,0.0,0,76.0,44,487,11.07,4,0,0.0,4,0.0,0.0,73.0,116.7,119.7,94.7,0.0,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,30.44,0.25,0.0,0.25,0.0,4.56,7.29,0.0,0.0,4.54,7.29,0,0,1,0,1,1
HolmPr00,BAL,RB,26,9,4,0,0,0,0.0,0,0,89,506,5.69,1,17.0,13,104,8.0,1,0,0.0,2,0.0,0.0,73.0,86.0,92.0,79.5,0.0,40,0.0,0.0,0.0,0.0,0.0,9.89,56.22,1.44,11.56,0.11,0.0,0.22,0.0,8.11,9.56,0.0,6.29,1.82,3.27,0,1,0,0,1,1
HillGr00,DET,RB,27,14,8,0,0,0,0.0,0,0,144,542,3.76,2,23.0,13,77,5.92,0,1,1.0,2,0.0,0.0,72.0,84.9,88.9,78.4,0.0,41,0.0,0.0,0.0,0.0,0.0,10.29,38.71,0.93,5.5,0.0,0.07,0.14,0.0,5.14,6.06,0.0,4.59,0.55,1.48,0,1,0,0,1,1
HolcRo00,STL,RB,24,15,7,0,0,0,0.0,0,0,78,294,3.77,4,27.0,14,163,11.64,1,4,3.0,5,0.0,0.0,70.0,83.7,92.7,76.7,0.0,42,0.0,0.0,0.0,0.0,0.0,5.2,19.6,0.93,10.87,0.07,0.27,0.33,0.0,4.67,5.58,0.0,3.16,1.49,2.42,0,1,0,0,1,1
JohnPa00,BAL,WR,23,10,6,0,0,0,0.0,0,0,1,12,12.0,0,58.0,29,526,18.14,3,1,1.0,3,0.0,0.0,70.0,98.8,102.8,84.3,0.0,60,0.0,0.0,0.0,0.0,0.0,0.1,1.2,2.9,52.6,0.3,0.1,0.3,0.0,7.0,9.88,0.0,-0.08,7.06,9.96,0,0,1,0,1,1
JettJa00,OAK,WR,29,16,11,0,0,0,0.0,0,0,0,0,0.0,0,79.0,39,552,14.15,2,0,0.0,2,1.0,0.0,69.0,108.2,111.2,88.7,0.0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,34.5,0.12,0.0,0.12,0.06,4.31,6.76,0.0,0.0,4.2,6.64,0,0,1,0,1,1
WarrCh00,DAL,RB,31,16,1,0,0,0,0.0,0,0,99,403,4.07,2,45.0,34,224,6.59,0,4,3.0,2,0.0,0.0,69.0,102.7,111.7,85.7,0.0,43,0.0,0.0,0.0,0.0,0.0,6.19,25.19,2.12,14.0,0.0,0.25,0.12,0.0,4.31,6.42,0.0,2.89,1.4,3.52,0,1,0,0,1,1
