Player,Tm,FantPos,Age,G,GS,Cmp,QBAtt,QBYds,QBY/A,QBTD,Int,RBAtt,RBYds,Y/A,RBTD,Tgt,Rec,WRYds,Y/R,WRTD,Fmb,FL,TOTTD,2PM,2PP,FantPt,PPRPt,DKPt,FDPt,VBD,PosRank,QBTD/G,Cmp/G,QBAtt/G,QBYds/G,Int/G,RBAtt/G,RBYds/G,Rec/G,WRYds/G,WRTD/G,Fmb/G,TOTTD/G,2PM/G,FantPt/G,PPR/G,QBPt/G,RBPt/G,WRPt/G,WRPPRPt/G,QB,RB,WR,TE,3Cat,6Cat
JohnDa08,ARI,RB,25.0,16,16,0,0,0,0.0,0,0,293,1239,4.23,16,120,80,879,10.99,4,5,3,20,1.0,0.0,328.0,407.8,416.8,367.8,191.0,1,0.0,0.0,0.0,0.0,0.0,18.31,77.44,5.0,54.94,0.25,0.31,1.25,0.06,20.5,25.49,0.0,13.37,6.99,11.99,0,1,0,0,2,4
ElliEz00,DAL,RB,21.0,15,15,0,0,0,0.0,0,0,322,1631,5.07,15,39,32,363,11.34,1,5,1,16,0.0,0.0,293.0,325.4,332.4,309.4,156.0,2,0.0,0.0,0.0,0.0,0.0,21.47,108.73,2.13,24.2,0.07,0.33,1.07,0.0,19.53,21.69,0.0,16.74,2.82,4.95,0,1,0,0,2,3
RodgAa00,GNB,QB,33.0,16,16,401,610,4428,7.26,40,7,67,369,5.51,4,0,0,0,0.0,0,8,4,4,1.0,1.0,380.0,380.0,397.0,387.0,119.0,1,2.5,25.06,38.12,276.75,0.44,4.19,23.06,0.0,0.0,0.0,0.5,0.25,0.06,23.75,23.75,20.2,3.31,0.0,0.0,1,0,0,0,2,4
McCoLe01,BUF,RB,28.0,15,15,0,0,0,0.0,0,0,234,1267,5.41,13,57,50,356,7.12,1,3,0,14,1.0,0.0,248.0,298.3,304.3,273.3,111.0,3,0.0,0.0,0.0,0.0,0.0,15.6,84.47,3.33,23.73,0.07,0.2,0.93,0.07,16.53,19.89,0.0,13.65,2.77,6.11,0,1,0,0,2,3
BellLe00,PIT,RB,24.0,12,12,0,1,0,0.0,0,0,261,1268,4.86,7,94,75,616,8.21,2,4,1,9,1.0,0.0,242.0,317.4,324.4,279.9,105.0,4,0.0,0.0,0.08,0.0,0.0,21.75,105.67,6.25,51.33,0.17,0.33,0.75,0.08,20.17,26.45,0.0,13.9,6.13,12.38,0,1,0,0,2,3
MurrDe00,TEN,RB,28.0,16,16,1,2,10,5.0,1,0,293,1287,4.39,9,67,53,377,7.11,3,3,1,12,0.0,0.0,241.0,293.8,300.8,267.3,104.0,5,0.06,0.06,0.12,0.62,0.0,18.31,80.44,3.31,23.56,0.19,0.19,0.75,0.0,15.06,18.36,0.28,11.29,3.48,6.79,0,1,0,0,2,3
FreeDe00,ATL,RB,24.0,16,16,0,0,0,0.0,0,0,227,1079,4.75,11,65,54,462,8.56,2,1,1,13,0.0,0.0,230.0,284.1,291.1,257.1,93.0,6,0.0,0.0,0.0,0.0,0.0,14.19,67.44,3.38,28.88,0.12,0.06,0.81,0.0,14.38,17.76,0.0,10.74,3.64,7.01,0,1,0,0,2,3
BlouLe00,NWE,RB,30.0,16,8,0,0,0,0.0,0,0,299,1161,3.88,18,8,7,38,5.43,0,2,1,18,0.0,0.0,226.0,232.9,236.9,229.4,89.0,7,0.0,0.0,0.0,0.0,0.0,18.69,72.56,0.44,2.38,0.0,0.12,1.12,0.0,14.12,14.56,0.0,13.88,0.24,0.68,0,1,0,0,2,3
RyanMa00,ATL,QB,31.0,16,16,373,534,4944,9.26,38,7,35,117,3.34,0,0,0,0,0.0,0,4,2,0,1.0,1.0,347.0,347.5,362.5,354.5,87.0,2,2.38,23.31,33.38,309.0,0.44,2.19,7.31,0.0,0.0,0.0,0.25,0.0,0.06,21.69,21.72,20.98,0.48,0.0,0.0,1,0,0,0,2,4
EvanMi00,TAM,WR,23.0,16,16,0,0,0,0.0,0,0,0,0,0.0,0,173,96,1321,13.76,12,0,0,12,2.0,0.0,208.0,304.1,307.1,256.1,82.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,82.56,0.75,0.0,0.75,0.12,13.0,19.01,0.0,0.0,12.76,18.76,0,0,1,0,2,3
