Player,Tm,FantPos,Age,G,GS,Cmp,QBAtt,QBYds,QBY/A,QBTD,Int,RBAtt,RBYds,Y/A,RBTD,Tgt,Rec,WRYds,Y/R,WRTD,Fmb,FL,TOTTD,2PM,2PP,FantPt,PPRPt,DKPt,FDPt,VBD,PosRank,QBTD/G,Cmp/G,QBAtt/G,QBYds/G,Int/G,RBAtt/G,RBYds/G,Rec/G,WRYds/G,WRTD/G,Fmb/G,TOTTD/G,2PM/G,FantPt/G,PPR/G,QBPt/G,RBPt/G,WRPt/G,WRPPRPt/G,QB,RB,WR,TE,3Cat,6Cat
PeteAd01,MIN,RB,27,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,2097.0,6.03,12.0,51.0,40.0,217.0,5.43,1.0,4.0,2.0,13,1.0,0.0,307.0,347.4,355.4,327.4,191.0,1,0.0,0.0,0.0,0.0,0.0,21.75,131.06,2.5,13.56,0.06,0.25,0.81,0.06,19.19,21.71,0.0,17.36,1.73,4.23,0,1,0,0,2,4
MartDo00,TAM,RB,23,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,1454.0,4.56,11.0,70.0,49.0,472.0,9.63,1.0,1.0,1.0,12,0.0,0.0,263.0,311.6,318.6,287.1,146.0,2,0.0,0.0,0.0,0.0,0.0,19.94,90.88,3.06,29.5,0.06,0.06,0.75,0.0,16.44,19.48,0.0,13.09,3.32,6.39,0,1,0,0,2,3
FostAr00,HOU,RB,26,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,1424.0,4.06,15.0,58.0,40.0,217.0,5.43,2.0,3.0,2.0,17,0.0,0.0,262.0,302.1,310.1,282.1,145.0,3,0.0,0.0,0.0,0.0,0.0,21.94,89.0,2.5,13.56,0.12,0.19,1.06,0.0,16.38,18.88,0.0,14.28,2.11,4.61,0,1,0,0,2,3
LyncMa00,SEA,RB,26,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,1590.0,5.05,11.0,30.0,23.0,196.0,8.52,1.0,5.0,2.0,12,0.0,0.0,247.0,269.6,277.6,258.1,130.0,4,0.0,0.0,0.0,0.0,0.0,19.69,99.38,1.44,12.25,0.06,0.31,0.75,0.0,15.44,16.85,0.0,13.81,1.6,3.04,0,1,0,0,2,3
MorrAl00,WAS,RB,24,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,1613.0,4.81,13.0,16.0,11.0,77.0,7.0,0.0,4.0,3.0,13,0.0,0.0,241.0,252.0,258.0,246.5,124.0,5,0.0,0.0,0.0,0.0,0.0,20.94,100.81,0.69,4.81,0.0,0.25,0.81,0.0,15.06,15.75,0.0,14.58,0.48,1.17,0,1,0,0,2,3
RiceRa00,BAL,RB,25,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,1143.0,4.45,9.0,83.0,61.0,478.0,7.84,1.0,1.0,0.0,10,0.0,0.0,222.0,283.1,289.1,252.6,105.0,6,0.0,0.0,0.0,0.0,0.0,16.06,71.44,3.81,29.88,0.06,0.06,0.62,0.0,13.88,17.69,0.0,10.52,3.36,7.18,0,1,0,0,2,3
JohnCa00,DET,WR,27,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,122.0,1964.0,16.1,5.0,3.0,3.0,5,0.0,0.0,220.0,342.4,348.4,281.4,102.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.62,122.75,0.31,0.19,0.31,0.0,13.75,21.4,0.0,-0.38,14.15,21.78,0,0,1,0,2,3
MarsBr00,CHI,WR,28,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-2.0,0.0,192.0,118.0,1508.0,12.78,11.0,2.0,0.0,11,0.0,0.0,217.0,334.6,337.6,275.6,98.0,2,0.0,0.0,0.0,0.0,0.0,0.06,-0.12,7.38,94.25,0.69,0.12,0.69,0.0,13.56,20.91,0.0,-0.01,13.55,20.92,0,0,1,0,2,3
SpilC.00,BUF,RB,25,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,1244.0,6.01,6.0,57.0,43.0,459.0,10.67,2.0,3.0,3.0,8,0.0,0.0,212.0,255.3,264.3,233.8,96.0,7,0.0,0.0,0.0,0.0,0.0,12.94,77.75,2.69,28.69,0.12,0.19,0.5,0.0,13.25,15.96,0.0,9.65,3.62,6.31,0,1,0,0,2,3
BreeDr00,NOR,QB,33,16.0,16.0,422.0,670.0,5177.0,7.73,43.0,19.0,15.0,5.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1,0.0,0.0,346.0,345.6,368.6,364.6,95.0,1,2.69,26.38,41.88,323.56,1.19,0.94,0.31,0.0,0.0,0.0,0.31,0.06,0.0,21.62,21.6,21.32,0.28,0.0,0.0,1,0,0,0,2,4
RodgAa00,GNB,QB,29,16.0,16.0,371.0,552.0,4295.0,7.78,39.0,8.0,54.0,259.0,4.8,2.0,1.0,1.0,-1.0,-1.0,0.0,5.0,4.0,2,0.0,1.0,344.0,344.6,362.6,352.1,93.0,2,2.44,23.19,34.5,268.44,0.5,3.38,16.19,0.06,-0.06,0.0,0.31,0.12,0.0,21.5,21.54,19.49,1.87,-0.01,0.06,1,0,0,0,2,4
BradTo00,NWE,QB,35,16.0,16.0,401.0,637.0,4827.0,7.58,34.0,8.0,23.0,32.0,1.39,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4,0.0,0.0,340.0,340.3,351.3,348.3,90.0,3,2.12,25.06,39.81,301.69,0.5,1.44,2.0,0.0,0.0,0.0,0.12,0.25,0.0,21.25,21.27,19.57,1.7,0.0,0.0,1,0,0,0,2,4
BryaDe01,DAL,WR,24,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-5.0,-2.5,0.0,138.0,92.0,1382.0,15.02,12.0,5.0,2.0,12,1.0,0.0,208.0,299.7,304.7,253.7,89.0,3,0.0,0.0,0.0,0.0,0.0,0.12,-0.31,5.75,86.38,0.75,0.31,0.75,0.06,13.0,18.73,0.0,-0.28,13.14,18.89,0,0,1,0,2,3
CharJa00,KAN,RB,26,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,1509.0,5.29,5.0,49.0,35.0,236.0,6.74,1.0,5.0,3.0,6,0.0,0.0,205.0,239.5,248.5,222.0,88.0,8,0.0,0.0,0.0,0.0,0.0,17.81,94.31,2.19,14.75,0.06,0.31,0.38,0.0,12.81,14.97,0.0,10.93,1.85,4.04,0,1,0,0,2,3
RichTr00,CLE,RB,22,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,950.0,3.56,11.0,70.0,51.0,367.0,7.2,1.0,3.0,0.0,12,0.0,0.0,204.0,254.7,260.7,229.2,87.0,9,0.0,0.0,0.0,0.0,0.0,17.8,63.33,3.4,24.47,0.07,0.2,0.8,0.0,13.6,16.98,0.0,10.73,2.85,6.25,0,1,0,0,2,3
GoreFr00,SFO,RB,29,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,1214.0,4.71,8.0,36.0,28.0,234.0,8.36,1.0,3.0,1.0,10,0.0,0.0,203.0,230.8,237.8,216.8,86.0,10,0.0,0.0,0.0,0.0,0.0,16.12,75.88,1.75,14.62,0.06,0.19,0.62,0.0,12.69,14.42,0.0,10.46,1.84,3.59,0,1,0,0,2,3
GreeA.00,CIN,WR,24,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,38.0,9.5,0.0,164.0,97.0,1350.0,13.92,11.0,2.0,1.0,11,0.0,0.0,203.0,299.8,303.8,251.3,84.0,4,0.0,0.0,0.0,0.0,0.0,0.25,2.38,6.06,84.38,0.69,0.12,0.69,0.0,12.69,18.74,0.0,0.11,12.56,18.62,0,0,1,0,2,3
RidlSt00,NWE,RB,23,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,1263.0,4.36,12.0,14.0,6.0,51.0,8.5,0.0,4.0,2.0,12,0.0,0.0,199.0,205.4,210.4,202.4,83.0,11,0.0,0.0,0.0,0.0,0.0,18.12,78.94,0.38,3.19,0.0,0.25,0.75,0.0,12.44,12.84,0.0,12.14,0.32,0.69,0,1,0,0,2,2
ThomDe03,DEN,WR,25,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,94.0,1434.0,15.26,10.0,3.0,3.0,10,0.0,0.0,197.0,291.4,297.4,244.4,79.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,89.62,0.62,0.19,0.62,0.0,12.31,18.21,0.0,-0.38,12.71,18.59,0,0,1,0,2,2
NewtCa00,CAR,QB,23,16.0,16.0,280.0,485.0,3869.0,7.98,19.0,12.0,127.0,741.0,5.83,8.0,1.0,0.0,6.0,0.0,0.0,10.0,3.0,8,0.0,0.0,323.0,323.5,344.5,335.5,73.0,4,1.19,17.5,30.31,241.81,0.75,7.94,46.31,0.0,0.38,0.0,0.62,0.5,0.0,20.19,20.22,12.92,7.26,0.04,0.04,1,0,0,0,2,4
JackVi00,TAM,WR,29,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,72.0,1384.0,19.22,8.0,0.0,0.0,8,1.0,0.0,188.0,260.4,263.4,224.4,70.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,86.5,0.5,0.0,0.5,0.06,11.75,16.27,0.0,0.0,11.65,16.15,0,0,1,0,2,2
GrifRo01,WAS,QB,22,15.0,15.0,258.0,393.0,3200.0,8.14,20.0,5.0,120.0,815.0,6.79,7.0,1.0,0.0,0.0,0.0,0.0,12.0,2.0,7,0.0,0.0,318.0,317.5,330.5,322.5,67.0,5,1.33,17.2,26.2,213.33,0.33,8.0,54.33,0.0,0.0,0.0,0.8,0.47,0.0,21.2,21.17,13.2,7.97,0.0,0.0,1,0,0,0,2,4
