Player,Tm,FantPos,Age,G,GS,Cmp,QBAtt,QBYds,QBY/A,QBTD,Int,RBAtt,RBYds,Y/A,RBTD,Tgt,Rec,WRYds,Y/R,WRTD,Fmb,FL,TOTTD,2PM,2PP,FantPt,PPRPt,DKPt,FDPt,VBD,PosRank,QBTD/G,Cmp/G,QBAtt/G,QBYds/G,Int/G,RBAtt/G,RBYds/G,Rec/G,WRYds/G,WRTD/G,Fmb/G,TOTTD/G,2PM/G,FantPt/G,PPR/G,QBPt/G,RBPt/G,WRPt/G,WRPPRPt/G,QB,RB,WR,TE,3Cat,6Cat
RiceJe00,SFO,WR,31,16,16,0,0,0,0.0,0,0,3,69,23.0,1,153.0,98,1503,15.34,15,3,0.0,16,0.0,0.0,250.0,348.2,352.7,299.2,145.0,1,0.0,0.0,0.0,0.0,0.0,0.19,4.31,6.12,93.94,0.94,0.19,1.0,0.0,15.62,21.76,0.0,0.81,15.02,21.14,0,0,1,0,2,3
SmitEm00,DAL,RB,24,14,13,0,0,0,0.0,0,0,283,1486,5.25,9,65.0,57,414,7.26,1,4,0.0,10,0.0,0.0,246.0,303.0,311.0,274.5,135.0,1,0.0,0.0,0.0,0.0,0.0,20.21,106.14,4.07,29.57,0.07,0.29,0.71,0.0,17.57,21.64,0.0,14.47,3.39,7.46,0,1,0,0,2,3
YounSt00,SFO,QB,32,16,16,314,462,4023,8.71,29,16,69,407,5.9,2,2.0,2,2,1.0,0,8,0.0,2,0.0,0.0,290.0,291.8,317.8,306.8,129.0,1,1.81,19.62,28.88,251.44,1.0,4.31,25.44,0.12,0.12,0.0,0.5,0.12,0.0,18.12,18.24,15.31,3.29,0.01,0.14,1,0,0,0,2,3
RisoAn00,ATL,WR,26,16,16,0,0,0,0.0,0,0,0,0,0.0,0,165.0,86,1242,14.44,15,2,0.0,15,0.0,0.0,212.0,298.2,302.2,255.2,107.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38,77.62,0.94,0.12,0.94,0.0,13.25,18.64,0.0,0.0,13.39,18.76,0,0,1,0,2,3
SharSh00,DEN,TE,25,16,12,0,0,0,0.0,0,0,0,0,0.0,0,110.0,81,995,12.28,9,1,0.0,9,0.0,0.0,153.0,233.5,237.0,193.0,96.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06,62.19,0.56,0.06,0.56,0.0,9.56,14.59,0.0,0.0,9.59,14.66,0,0,0,1,2,2
BettJe00,RAM,RB,21,16,12,0,0,0,0.0,0,0,294,1429,4.86,7,34.0,26,244,9.38,0,4,0.0,7,0.0,0.0,205.0,231.3,239.3,218.3,94.0,2,0.0,0.0,0.0,0.0,0.0,18.38,89.31,1.62,15.25,0.0,0.25,0.44,0.0,12.81,14.46,0.0,11.56,1.52,3.15,0,1,0,0,2,3
ThomTh00,BUF,RB,27,16,16,0,1,0,0.0,0,0,355,1315,3.7,6,71.0,48,387,8.06,0,6,0.0,6,0.0,0.0,200.0,248.2,257.2,224.2,89.0,3,0.0,0.0,0.06,0.0,0.0,22.19,82.19,3.0,24.19,0.0,0.38,0.38,0.0,12.5,15.51,0.0,10.47,2.42,5.42,0,1,0,0,2,3
SharSt00,GNB,WR,28,16,16,1,1,1,1.0,0,0,4,8,2.0,0,189.0,112,1274,11.38,11,1,0.0,11,0.0,0.0,193.0,305.2,308.7,249.2,88.0,3,0.0,0.06,0.06,0.06,0.0,0.25,0.5,7.0,79.62,0.69,0.06,0.69,0.0,12.06,19.08,0.0,0.05,12.09,19.09,0,0,1,0,2,2
ElwaJo00,DEN,QB,33,16,16,348,551,4030,7.31,25,10,44,153,3.48,0,0.0,0,0,0.0,0,8,0.0,0,0.0,0.0,249.0,248.5,268.5,258.5,87.0,2,1.56,21.75,34.44,251.88,0.62,2.75,9.56,0.0,0.0,0.0,0.5,0.0,0.0,15.56,15.53,15.08,0.96,0.0,0.0,1,0,0,0,2,3
WattRi00,SFO,RB,24,13,13,0,0,0,0.0,0,0,208,950,4.57,10,45.0,31,326,10.52,1,5,0.0,11,0.0,0.0,189.0,219.6,228.1,204.1,78.0,4,0.0,0.0,0.0,0.0,0.0,16.0,73.08,2.38,25.08,0.08,0.38,0.85,0.0,14.54,16.89,0.0,11.92,2.97,5.35,0,1,0,0,2,2
AlleMa00,KAN,RB,33,16,10,0,0,0,0.0,0,0,206,764,3.71,12,46.0,34,238,7.0,3,4,0.0,15,0.0,0.0,186.0,220.2,228.2,203.2,75.0,5,0.0,0.0,0.0,0.0,0.0,12.88,47.75,2.12,14.88,0.19,0.25,0.94,0.0,11.62,13.76,0.0,9.28,2.61,4.74,0,1,0,0,2,2
IrviMi00,DAL,WR,27,16,16,0,0,0,0.0,0,0,2,6,3.0,0,143.0,88,1330,15.11,7,0,0.0,7,0.0,0.0,176.0,263.6,266.6,219.6,71.0,4,0.0,0.0,0.0,0.0,0.0,0.12,0.38,5.5,83.12,0.44,0.0,0.44,0.0,11.0,16.48,0.0,0.04,10.94,16.44,0,0,1,0,2,2
GreeEr00,PIT,TE,26,16,16,0,0,0,0.0,0,0,0,0,0.0,0,113.0,63,942,14.95,5,3,0.0,5,0.0,0.0,121.0,184.2,188.7,152.7,65.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94,58.88,0.31,0.19,0.31,0.0,7.56,11.51,0.0,0.0,7.76,11.7,0,0,0,1,2,2
BrowTi00,RAI,WR,27,16,16,0,0,0,0.0,0,0,2,7,3.5,0,127.0,80,1180,14.75,7,1,0.0,8,0.0,0.0,166.0,245.7,249.2,205.7,61.0,5,0.0,0.0,0.0,0.0,0.0,0.12,0.44,5.0,73.75,0.44,0.06,0.5,0.0,10.38,15.36,0.0,0.04,10.0,15.0,0,0,1,0,2,2
RussLe00,NWE,RB,24,16,15,0,0,0,0.0,0,0,300,1088,3.63,7,37.0,26,245,9.42,0,4,0.0,7,0.0,0.0,171.0,197.3,205.3,184.3,60.0,6,0.0,0.0,0.0,0.0,0.0,18.75,68.0,1.62,15.31,0.0,0.25,0.44,0.0,10.69,12.33,0.0,9.43,1.53,3.16,0,1,0,0,2,2
CoatBe00,NWE,TE,24,16,10,0,0,0,0.0,0,0,0,0,0.0,0,93.0,53,659,12.43,8,0,0.0,8,0.0,0.0,114.0,166.9,169.9,140.4,58.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31,41.19,0.5,0.0,0.5,0.0,7.12,10.43,0.0,0.0,7.12,10.43,0,0,0,1,1,1
BrowGa00,HOU,RB,24,16,8,0,0,0,0.0,0,0,195,1002,5.14,6,30.0,21,240,11.43,2,4,0.0,8,0.0,0.0,168.0,189.2,197.2,178.7,57.0,7,0.0,0.0,0.0,0.0,0.0,12.19,62.62,1.31,15.0,0.12,0.25,0.5,0.0,10.5,11.82,0.0,8.51,2.25,3.56,0,1,0,0,2,2
CartCr00,MIN,WR,28,16,16,0,0,0,0.0,0,0,0,0,0.0,0,143.0,86,1071,12.45,9,0,0.0,9,0.0,0.0,161.0,247.1,250.1,204.1,56.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38,66.94,0.56,0.0,0.56,0.0,10.06,15.44,0.0,0.0,10.07,15.44,0,0,1,0,2,2
JohnJo00,NYJ,RB,25,15,9,0,0,0,0.0,0,0,198,821,4.15,3,83.0,67,641,9.57,1,5,0.0,4,0.0,0.0,165.0,232.2,240.7,198.7,54.0,8,0.0,0.0,0.0,0.0,0.0,13.2,54.73,4.47,42.73,0.07,0.33,0.27,0.0,11.0,15.48,0.0,6.67,4.67,9.14,0,1,0,0,2,2
MillAn00,SDG,WR,28,16,16,0,0,0,0.0,0,0,1,0,0.0,0,162.0,84,1162,13.83,7,0,0.0,7,0.0,0.0,158.0,242.2,245.2,200.2,53.0,7,0.0,0.0,0.0,0.0,0.0,0.06,0.0,5.25,72.62,0.44,0.0,0.44,0.0,9.88,15.14,0.0,0.0,9.89,15.14,0,0,1,0,2,2
BennEd00,GNB,RB,24,16,14,0,0,0,0.0,0,0,159,550,3.46,9,74.0,59,457,7.75,1,0,0.0,10,0.0,0.0,161.0,219.7,225.7,190.2,50.0,9,0.0,0.0,0.0,0.0,0.0,9.94,34.38,3.69,28.56,0.06,0.0,0.62,0.0,10.06,13.73,0.0,6.81,3.23,6.92,0,1,0,0,2,2
PegrEr00,ATL,RB,24,16,14,0,0,0,0.0,0,0,292,1185,4.06,3,42.0,33,302,9.15,0,6,0.0,3,0.0,0.0,161.0,193.7,202.7,177.2,50.0,10,0.0,0.0,0.0,0.0,0.0,18.25,74.06,2.06,18.88,0.0,0.38,0.19,0.0,10.06,12.11,0.0,8.53,1.89,3.95,0,1,0,0,2,2
