Player,Tm,FantPos,Age,G,GS,Cmp,QBAtt,QBYds,QBY/A,QBTD,Int,RBAtt,RBYds,Y/A,RBTD,Tgt,Rec,WRYds,Y/R,WRTD,Fmb,FL,TOTTD,2PM,2PP,FantPt,PPRPt,DKPt,FDPt,VBD,PosRank,QBTD/G,Cmp/G,QBAtt/G,QBYds/G,Int/G,RBAtt/G,RBYds/G,Rec/G,WRYds/G,WRTD/G,Fmb/G,TOTTD/G,2PM/G,FantPt/G,PPR/G,QBPt/G,RBPt/G,WRPt/G,WRPPRPt/G,QB,RB,WR,TE,3Cat,6Cat
TomlLa00,SDG,RB,27,16,16,2,3,20,6.67,2,0,348,1815,5.22,28,80.0,56,508,9.07,3,2,1.0,31,0.0,0.0,425.0,481.1,488.1,453.1,266.0,1,0.12,0.12,0.19,1.25,0.0,21.75,113.44,3.5,31.75,0.19,0.12,1.94,0.0,26.56,30.07,0.55,21.72,4.3,7.8,0,1,0,0,2,5
JohnLa00,KAN,RB,27,16,16,0,1,0,0.0,0,0,416,1789,4.3,17,66.0,41,410,10.0,2,2,2.0,19,0.0,0.0,330.0,370.9,378.9,350.4,171.0,2,0.0,0.0,0.06,0.0,0.0,26.0,111.81,2.56,25.62,0.12,0.12,1.19,0.0,20.62,23.18,0.0,17.31,3.31,5.88,0,1,0,0,2,4
JackSt00,STL,RB,23,16,16,0,0,0,0.0,0,0,346,1528,4.42,13,110.0,90,806,8.96,3,4,2.0,16,0.0,0.0,325.0,415.4,423.4,370.4,167.0,3,0.0,0.0,0.0,0.0,0.0,21.62,95.5,5.62,50.38,0.19,0.25,1.0,0.0,20.31,25.96,0.0,14.18,6.16,11.79,0,1,0,0,2,4
MannPe00,IND,QB,30,16,16,362,557,4397,7.89,31,9,23,36,1.57,4,0.0,0,0,0.0,0,2,1.0,4,0.0,2.0,311.0,311.5,324.5,320.5,127.0,1,1.94,22.62,34.81,274.81,0.56,1.44,2.25,0.0,0.0,0.0,0.12,0.25,0.0,19.44,19.47,17.62,1.6,0.0,0.0,1,0,0,0,2,4
GoreFr00,SFO,RB,23,16,16,0,0,0,0.0,0,0,312,1695,5.43,8,86.0,61,485,7.95,1,6,5.0,9,0.0,0.0,262.0,323.0,334.0,292.5,103.0,4,0.0,0.0,0.0,0.0,0.0,19.5,105.94,3.81,30.31,0.06,0.38,0.56,0.0,16.38,20.19,0.0,12.97,3.41,7.22,0,1,0,0,2,3
ParkWi00,PIT,RB,26,16,16,0,0,0,0.0,0,0,337,1494,4.43,13,42.0,31,222,7.16,3,7,5.0,16,0.0,0.0,258.0,288.6,299.6,273.1,99.0,5,0.0,0.0,0.0,0.0,0.0,21.06,93.38,1.94,13.88,0.19,0.44,1.0,0.0,16.12,18.04,0.0,13.59,2.51,4.45,0,1,0,0,2,3
WestBr00,PHI,RB,27,15,14,0,0,0,0.0,0,0,240,1217,5.07,7,105.0,77,699,9.08,4,2,2.0,11,0.0,0.0,254.0,330.6,338.6,292.1,95.0,6,0.0,0.0,0.0,0.0,0.0,16.0,81.13,5.13,46.6,0.27,0.13,0.73,0.0,16.93,22.04,0.0,10.65,6.26,11.39,0,1,0,0,2,3
HarrMa00,IND,WR,34,16,16,0,0,0,0.0,0,0,0,0,0.0,0,148.0,95,1366,14.38,12,1,1.0,12,0.0,0.0,207.0,301.6,305.6,254.1,90.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94,85.38,0.75,0.06,0.75,0.0,12.94,18.85,0.0,-0.12,13.04,18.98,0,0,1,0,2,3
BarbTi00,NYG,RB,31,16,16,0,0,0,0.0,0,0,327,1662,5.08,5,75.0,58,465,8.02,0,3,1.0,5,0.0,0.0,241.0,298.7,305.7,269.7,82.0,7,0.0,0.0,0.0,0.0,0.0,20.44,103.88,3.62,29.06,0.0,0.19,0.31,0.0,15.06,18.67,0.0,12.14,2.91,6.53,0,1,0,0,2,3
OwenTe00,DAL,WR,33,16,15,0,0,0,0.0,0,0,0,0,0.0,0,150.0,85,1180,13.88,13,0,0.0,13,1.0,0.0,198.0,283.0,286.0,240.5,81.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31,73.75,0.81,0.0,0.81,0.06,12.38,17.69,0.0,0.0,12.25,17.56,0,0,1,0,2,2
VickMi00,ATL,QB,26,16,16,204,388,2474,6.38,20,13,123,1039,8.45,2,1.0,1,1,1.0,0,9,3.0,2,0.0,0.0,263.0,264.0,286.0,276.5,79.0,2,1.25,12.75,24.25,154.62,0.81,7.69,64.94,0.06,0.06,0.0,0.56,0.12,0.0,16.44,16.5,9.56,6.87,0.01,0.07,1,0,0,0,2,3
BreeDr00,NOR,QB,27,16,16,356,554,4418,7.97,26,11,42,32,0.76,0,0.0,0,0,0.0,0,8,3.0,0,0.0,2.0,260.0,259.9,276.9,270.9,76.0,3,1.62,22.25,34.62,276.12,0.69,2.62,2.0,0.0,0.0,0.0,0.5,0.0,0.0,16.25,16.24,16.17,-0.18,0.0,0.0,1,0,0,0,2,3
DrewMa00,JAX,RB,21,16,1,0,0,0,0.0,0,0,166,941,5.67,13,62.0,46,436,9.48,2,1,1.0,16,0.0,0.0,232.0,277.7,284.7,254.7,73.0,8,0.0,0.0,0.0,0.0,0.0,10.38,58.81,2.88,27.25,0.12,0.06,1.0,0.0,14.5,17.36,0.0,10.63,3.48,6.35,0,1,0,0,2,3
WaynRe00,IND,WR,28,16,16,0,0,0,0.0,0,0,0,0,0.0,0,137.0,86,1310,15.23,9,1,0.0,9,1.0,0.0,187.0,273.0,276.0,230.0,70.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38,81.88,0.56,0.06,0.56,0.06,11.69,17.06,0.0,0.0,11.56,16.94,0,0,1,0,2,2
BulgMa00,STL,QB,29,16,16,370,588,4301,7.31,24,8,18,44,2.44,0,0.0,0,0,0.0,0,6,3.0,0,0.0,1.0,252.0,252.4,266.4,260.4,68.0,4,1.5,23.12,36.75,268.81,0.5,1.12,2.75,0.0,0.0,0.0,0.38,0.0,0.0,15.75,15.78,15.75,-0.1,0.0,0.0,1,0,0,0,2,3
GateAn00,SDG,TE,26,16,16,0,0,0,0.0,0,0,0,0,0.0,0,120.0,71,924,13.01,9,0,0.0,9,0.0,0.0,146.0,217.4,220.4,181.9,68.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,57.75,0.56,0.0,0.56,0.0,9.12,13.59,0.0,0.0,9.15,13.59,0,0,0,1,2,2
JohnCh01,CIN,WR,28,16,16,0,0,0,0.0,0,0,6,24,4.0,0,152.0,87,1369,15.74,7,1,1.0,7,0.0,0.0,179.0,266.3,270.3,222.8,63.0,4,0.0,0.0,0.0,0.0,0.0,0.38,1.5,5.44,85.56,0.44,0.06,0.44,0.0,11.19,16.64,0.0,0.02,11.18,16.62,0,0,1,0,2,2
DrivDo00,GNB,WR,31,16,16,0,0,0,0.0,0,0,7,16,2.29,0,173.0,92,1295,14.08,8,1,0.0,8,0.0,0.0,179.0,271.1,274.1,225.1,63.0,5,0.0,0.0,0.0,0.0,0.0,0.44,1.0,5.75,80.94,0.5,0.06,0.5,0.0,11.19,16.94,0.0,0.1,11.09,16.84,0,0,1,0,2,2
HoltTo00,STL,WR,30,16,16,0,0,0,0.0,0,0,0,0,0.0,0,179.0,93,1188,12.77,10,2,1.0,10,0.0,0.0,177.0,269.8,273.8,223.3,60.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.81,74.25,0.62,0.12,0.62,0.0,11.06,16.86,0.0,-0.12,11.18,16.99,0,0,1,0,2,2
