Player,Tm,FantPos,Age,G,GS,Cmp,QBAtt,QBYds,QBY/A,QBTD,Int,RBAtt,RBYds,Y/A,RBTD,Tgt,Rec,WRYds,Y/R,WRTD,Fmb,FL,TOTTD,2PM,2PP,FantPt,PPRPt,DKPt,FDPt,VBD,PosRank,QBTD/G,Cmp/G,QBAtt/G,QBYds/G,Int/G,RBAtt/G,RBYds/G,Rec/G,WRYds/G,WRTD/G,Fmb/G,TOTTD/G,2PM/G,FantPt/G,PPR/G,QBPt/G,RBPt/G,WRPt/G,WRPPRPt/G,QB,RB,WR,TE,3Cat,6Cat
DaviTe00,DEN,RB,26,16,16,0,0,0,0.0,0,0,392,2008,5.12,21,38.0,25,217,8.68,2,2,2.0,23,0.0,0.0,357.0,381.5,389.5,369.0,233.0,1,0.0,0.0,0.0,0.0,0.0,24.5,125.5,1.56,13.56,0.12,0.12,1.44,0.0,22.31,23.84,0.0,20.18,2.11,3.67,0,1,0,0,2,4
AndeJa00,ATL,RB,26,16,16,0,2,0,0.0,0,0,410,1846,4.5,14,46.0,27,319,11.81,2,5,2.0,16,1.0,0.0,311.0,337.5,345.5,324.0,187.0,2,0.0,0.0,0.12,0.0,0.0,25.62,115.38,1.69,19.94,0.12,0.31,1.0,0.06,19.44,21.09,0.0,16.54,2.74,4.43,0,1,0,0,2,4
YounSt00,SFO,QB,37,15,15,322,517,4170,8.07,36,12,70,454,6.49,6,0.0,0,0,0.0,0,9,6.0,6,0.0,4.0,364.0,364.2,388.2,376.2,168.0,1,2.4,21.47,34.47,278.0,0.8,4.67,30.27,0.0,0.0,0.0,0.6,0.4,0.0,24.27,24.28,19.12,4.63,0.0,0.0,1,0,0,0,2,4
FaulMa00,IND,RB,25,16,15,0,0,0,0.0,0,0,324,1319,4.07,6,106.0,86,908,10.56,4,3,2.0,10,0.0,0.0,279.0,364.7,372.7,321.7,155.0,3,0.0,0.0,0.0,0.0,0.0,20.25,82.44,5.38,56.75,0.25,0.19,0.62,0.0,17.44,22.79,0.0,10.24,7.18,12.55,0,1,0,0,2,3
TaylFr00,JAX,RB,22,15,12,0,0,0,0.0,0,0,264,1223,4.63,14,53.0,44,421,9.57,3,3,2.0,17,0.0,0.0,262.0,306.4,314.4,284.4,139.0,4,0.0,0.0,0.0,0.0,0.0,17.6,81.53,2.93,28.07,0.2,0.2,1.13,0.0,17.47,20.43,0.0,13.49,4.01,6.94,0,1,0,0,2,3
HearGa00,SFO,RB,27,16,16,0,0,0,0.0,0,0,310,1570,5.06,7,56.0,39,535,13.72,2,4,3.0,9,1.0,0.0,261.0,299.5,308.5,280.0,137.0,5,0.0,0.0,0.0,0.0,0.0,19.38,98.12,2.44,33.44,0.12,0.25,0.56,0.06,16.31,18.72,0.0,12.06,4.09,6.53,0,1,0,0,2,3
MossRa00,MIN,WR,21,16,11,0,0,0,0.0,0,0,1,4,4.0,0,124.0,69,1313,19.03,17,2,0.0,17,2.0,0.0,238.0,306.7,309.7,272.2,113.0,1,0.0,0.0,0.0,0.0,0.0,0.06,0.25,4.31,82.06,1.06,0.12,1.06,0.12,14.88,19.17,0.0,0.02,14.58,18.89,0,0,1,0,2,3
SmitEm00,DAL,RB,29,16,16,0,0,0,0.0,0,0,319,1332,4.18,13,32.0,27,175,6.48,2,3,2.0,15,0.0,0.0,237.0,263.7,271.7,250.2,113.0,6,0.0,0.0,0.0,0.0,0.0,19.94,83.25,1.69,10.94,0.12,0.19,0.94,0.0,14.81,16.48,0.0,12.95,1.84,3.53,0,1,0,0,2,3
FreeAn00,GNB,WR,26,15,15,0,0,0,0.0,0,0,3,5,1.67,0,153.0,84,1424,16.95,14,0,0.0,14,1.0,0.0,229.0,312.9,315.9,270.9,105.0,2,0.0,0.0,0.0,0.0,0.0,0.2,0.33,5.6,94.93,0.93,0.0,0.93,0.07,15.27,20.86,0.0,0.03,15.09,20.69,0,0,1,0,2,3
WattRi00,SEA,RB,29,16,16,1,1,1,1.0,1,0,319,1239,3.88,9,73.0,52,373,7.17,0,4,2.0,9,1.0,0.0,217.0,269.2,277.2,243.2,94.0,7,0.06,0.06,0.06,0.06,0.0,19.94,77.44,3.25,23.31,0.0,0.25,0.56,0.06,13.56,16.82,0.25,10.87,2.33,5.58,0,1,0,0,2,3
MartCu00,NYJ,RB,25,15,15,0,0,0,0.0,0,0,369,1287,3.49,8,57.0,43,365,8.49,1,5,1.0,9,0.0,0.0,217.0,260.2,267.2,238.7,94.0,8,0.0,0.0,0.0,0.0,0.0,24.6,85.8,2.87,24.33,0.07,0.33,0.6,0.0,14.47,17.35,0.0,11.65,2.83,5.7,0,1,0,0,2,3
CunnRa00,MIN,QB,35,15,14,259,425,3704,8.72,34,10,32,132,4.13,1,1.0,1,-3,-3.0,0,2,1.0,1,1.0,2.0,287.0,288.1,305.1,297.6,91.0,2,2.27,17.27,28.33,246.93,0.67,2.13,8.8,0.07,-0.2,0.0,0.13,0.07,0.07,19.13,19.21,17.61,1.15,-0.02,0.05,1,0,0,0,2,3
OwenTe00,SFO,WR,25,16,10,0,0,0,0.0,0,0,4,53,13.25,1,104.0,67,1097,16.37,14,1,1.0,15,1.0,0.0,205.0,272.0,276.0,238.5,81.0,3,0.0,0.0,0.0,0.0,0.0,0.25,3.31,4.19,68.56,0.88,0.06,0.94,0.06,12.81,17.0,0.0,0.58,12.11,16.29,0,0,1,0,2,3
SandBa00,DET,RB,30,16,16,0,0,0,0.0,0,0,343,1491,4.35,4,57.0,37,289,7.81,0,3,2.0,4,0.0,0.0,198.0,235.0,243.0,216.5,75.0,10,0.0,0.0,0.0,0.0,0.0,21.44,93.19,2.31,18.06,0.0,0.19,0.25,0.0,12.38,14.69,0.0,10.57,1.81,4.12,0,1,0,0,2,2
GeorEd00,TEN,RB,25,16,16,0,0,0,0.0,0,0,348,1294,3.72,5,49.0,37,310,8.38,1,7,1.0,6,1.0,0.0,196.0,233.4,240.4,214.9,73.0,11,0.0,0.0,0.0,0.0,0.0,21.75,80.88,2.31,19.38,0.06,0.44,0.38,0.06,12.25,14.59,0.0,9.84,2.31,4.62,0,1,0,0,2,2
