Player,Tm,FantPos,Age,G,GS,Cmp,QBAtt,QBYds,QBY/A,QBTD,Int,RBAtt,RBYds,Y/A,RBTD,Tgt,Rec,WRYds,Y/R,WRTD,Fmb,FL,TOTTD,2PM,2PP,FantPt,PPRPt,DKPt,FDPt,VBD,PosRank,QBTD/G,Cmp/G,QBAtt/G,QBYds/G,Int/G,RBAtt/G,RBYds/G,Rec/G,WRYds/G,WRTD/G,Fmb/G,TOTTD/G,2PM/G,FantPt/G,PPR/G,QBPt/G,RBPt/G,WRPt/G,WRPPRPt/G,QB,RB,WR,TE,3Cat,6Cat
GonzTo00,KAN,TE,27,16,16,0,0,0,0.0,0,0,0,0,0.0,0,106.0,71,916,12.9,10,0,0.0,10,0.0,0.0,152.0,222.6,225.6,187.1,88.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,57.25,0.62,0.0,0.62,0.0,9.5,13.91,0.0,0.0,9.48,13.91,0,0,0,1,2,2
TaylFr00,JAX,RB,27,16,16,0,0,0,0.0,0,0,345,1572,4.56,6,74.0,48,370,7.71,1,6,4.0,7,0.0,0.0,228.0,276.2,286.2,252.2,86.0,8,0.0,0.0,0.0,0.0,0.0,21.56,98.25,3.0,23.12,0.06,0.38,0.44,0.0,14.25,17.26,0.0,11.58,2.69,5.69,0,1,0,0,2,3
HarrMa00,IND,WR,31,15,15,0,0,0,0.0,0,0,1,3,3.0,0,142.0,94,1272,13.53,10,2,1.0,10,0.0,0.0,186.0,279.5,283.5,232.5,81.0,4,0.0,0.0,0.0,0.0,0.0,0.07,0.2,6.27,84.8,0.67,0.13,0.67,0.0,12.4,18.63,0.0,-0.11,12.48,18.75,0,0,1,0,2,2
WillRi00,MIA,RB,26,16,16,0,0,0,0.0,0,0,392,1372,3.5,9,62.0,50,351,7.02,1,7,5.0,10,0.0,0.0,222.0,272.3,283.3,247.3,80.0,9,0.0,0.0,0.0,0.0,0.0,24.5,85.75,3.12,21.94,0.06,0.44,0.62,0.0,13.88,17.02,0.0,11.32,2.57,5.69,0,1,0,0,2,3
WardHi00,PIT,WR,27,16,16,0,0,0,0.0,0,0,11,61,5.55,0,156.0,95,1163,12.24,10,0,0.0,10,0.0,0.0,182.0,277.4,280.4,229.9,78.0,5,0.0,0.0,0.0,0.0,0.0,0.69,3.81,5.94,72.69,0.62,0.0,0.62,0.0,11.38,17.34,0.0,0.38,11.02,16.96,0,0,1,0,2,2
BoldAn00,ARI,WR,23,16,16,0,1,0,0.0,0,1,5,40,8.0,0,165.0,101,1377,13.63,8,3,3.0,8,0.0,0.0,182.0,282.7,289.7,233.2,77.0,6,0.0,0.0,0.06,0.0,0.06,0.31,2.5,6.31,86.06,0.5,0.19,0.5,0.0,11.38,17.67,-0.12,-0.12,11.61,17.92,0,0,1,0,2,2
MasoDe00,TEN,WR,29,16,16,0,0,0,0.0,0,0,3,11,3.67,0,133.0,95,1303,13.72,8,0,0.0,8,0.0,0.0,179.0,274.4,277.4,226.9,75.0,7,0.0,0.0,0.0,0.0,0.0,0.19,0.69,5.94,81.44,0.5,0.0,0.5,0.0,11.19,17.15,0.0,0.07,11.14,17.08,0,0,1,0,2,2
JameEd00,IND,RB,25,13,13,0,0,0,0.0,0,0,310,1259,4.06,11,71.0,51,292,5.73,0,5,3.0,11,0.0,0.0,215.0,266.1,275.1,240.6,73.0,10,0.0,0.0,0.0,0.0,0.0,23.85,96.85,3.92,22.46,0.0,0.38,0.85,0.0,16.54,20.47,0.0,14.3,2.25,6.17,0,1,0,0,2,3
MossSa00,NYJ,WR,24,16,12,0,0,0,0.0,0,0,10,67,6.7,0,117.0,74,1105,14.93,10,4,2.0,10,0.0,0.0,173.0,247.2,252.2,210.2,69.0,8,0.0,0.0,0.0,0.0,0.0,0.62,4.19,4.62,69.06,0.62,0.25,0.62,0.0,10.81,15.45,0.0,0.17,10.66,15.28,0,0,1,0,2,2
HenrTr00,BUF,RB,25,15,15,0,1,0,0.0,0,1,331,1356,4.1,10,40.0,28,158,5.64,1,7,3.0,11,0.0,0.0,209.0,237.4,247.4,224.4,67.0,11,0.0,0.0,0.07,0.0,0.07,22.07,90.4,1.87,10.53,0.07,0.47,0.73,0.0,13.93,15.83,-0.13,12.64,1.45,3.32,0,1,0,0,2,3
McCaKe00,TAM,WR,33,16,16,0,0,0,0.0,0,0,0,0,0.0,0,139.0,84,1174,13.98,8,1,1.0,9,0.0,0.0,169.0,253.4,257.4,211.4,65.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,73.38,0.5,0.06,0.56,0.0,10.56,15.84,0.0,-0.12,10.34,15.59,0,0,1,0,2,2
SharSh00,DEN,TE,35,15,15,0,0,0,0.0,0,0,0,0,0.0,0,94.0,62,770,12.42,8,0,0.0,8,0.0,0.0,125.0,187.0,190.0,156.0,62.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13,51.33,0.53,0.0,0.53,0.0,8.33,12.47,0.0,0.0,8.33,12.47,0,0,0,1,2,2
JackDa00,SEA,WR,25,16,16,0,0,0,0.0,0,0,0,0,0.0,0,130.0,68,1137,16.72,9,1,1.0,9,0.0,0.0,166.0,233.7,237.7,199.7,61.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,71.06,0.56,0.06,0.56,0.0,10.38,14.61,0.0,-0.12,10.48,14.73,0,0,1,0,2,2
DaviSt00,CAR,RB,29,14,14,0,0,0,0.0,0,0,318,1444,4.54,8,17.0,14,159,11.36,0,3,3.0,8,0.0,0.0,202.0,216.3,225.3,209.3,60.0,12,0.0,0.0,0.0,0.0,0.0,22.71,103.14,1.0,11.36,0.0,0.21,0.57,0.0,14.43,15.45,0.0,13.31,1.14,2.14,0,1,0,0,2,3
OwenTe00,SFO,WR,30,15,15,0,0,0,0.0,0,0,3,-2,-0.67,0,146.0,80,1102,13.78,9,0,0.0,9,0.0,0.0,164.0,244.0,247.0,204.0,60.0,11,0.0,0.0,0.0,0.0,0.0,0.2,-0.13,5.33,73.47,0.6,0.0,0.6,0.0,10.93,16.27,0.0,-0.01,10.95,16.28,0,0,1,0,2,2
ChamCh00,MIA,WR,25,16,16,0,0,0,0.0,0,0,4,30,7.5,0,130.0,64,963,15.05,11,1,1.0,11,0.0,0.0,163.0,227.3,231.3,195.3,59.0,12,0.0,0.0,0.0,0.0,0.0,0.25,1.88,4.0,60.19,0.69,0.06,0.69,0.0,10.19,14.21,0.0,0.06,10.14,14.14,0,0,1,0,2,2
SmitSt01,CAR,WR,24,16,11,0,0,0,0.0,0,0,11,42,3.82,0,142.0,88,1110,12.61,7,5,0.0,8,0.0,0.0,163.0,251.2,254.2,207.2,59.0,13,0.0,0.0,0.0,0.0,0.0,0.69,2.62,5.5,69.38,0.44,0.31,0.5,0.0,10.19,15.7,0.0,0.26,9.56,15.06,0,0,1,0,2,2
CulpDa00,MIN,QB,26,14,14,295,454,3479,7.66,25,11,73,422,5.78,4,0.0,0,0,0.0,0,16,6.0,4,0.0,1.0,273.0,273.4,296.4,284.4,58.0,1,1.79,21.07,32.43,248.5,0.79,5.21,30.14,0.0,0.0,0.0,1.14,0.29,0.0,19.5,19.53,15.51,3.87,0.0,0.0,1,0,0,0,2,3
ColeLa00,WAS,WR,26,16,16,0,0,0,0.0,0,0,10,39,3.9,0,159.0,82,1204,14.68,6,0,0.0,6,0.0,0.0,160.0,242.3,245.3,201.3,56.0,14,0.0,0.0,0.0,0.0,0.0,0.62,2.44,5.12,75.25,0.38,0.0,0.38,0.0,10.0,15.14,0.0,0.24,9.78,14.9,0,0,1,0,2,2
HornJo00,NOR,WR,31,15,14,1,1,14,14.0,0,0,2,15,7.5,0,130.0,78,973,12.47,10,2,0.0,10,0.0,0.0,159.0,237.4,240.4,198.4,55.0,15,0.0,0.07,0.07,0.93,0.0,0.13,1.0,5.2,64.87,0.67,0.13,0.67,0.0,10.6,15.83,0.04,0.1,10.49,15.69,0,0,1,0,2,2
MannPe00,IND,QB,27,16,16,379,566,4267,7.54,29,10,28,26,0.93,0,1.0,1,-2,-2.0,0,6,2.0,0,0.0,1.0,267.0,268.1,283.1,277.6,52.0,2,1.81,23.69,35.38,266.69,0.62,1.75,1.62,0.06,-0.12,0.0,0.38,0.0,0.0,16.69,16.76,16.67,-0.09,-0.01,0.05,1,0,0,0,2,3
WillMo00,MIN,RB,29,16,7,0,0,0,0.0,0,0,174,745,4.28,5,87.0,65,644,9.91,3,2,1.0,8,0.0,0.0,185.0,249.9,256.9,217.4,43.0,13,0.0,0.0,0.0,0.0,0.0,10.88,46.56,4.06,40.25,0.19,0.12,0.5,0.0,11.56,15.62,0.0,6.41,5.15,9.21,0,1,0,0,2,2
WarrPe00,CIN,WR,26,15,14,0,0,0,0.0,0,0,18,157,8.72,0,122.0,79,819,10.37,7,2,1.0,8,0.0,0.0,144.0,222.6,229.6,183.1,39.0,16,0.0,0.0,0.0,0.0,0.0,1.2,10.47,5.27,54.6,0.47,0.13,0.53,0.0,9.6,14.84,0.0,0.91,8.26,13.53,0,0,1,0,2,2
DaviDo01,HOU,RB,23,14,10,0,0,0,0.0,0,0,238,1031,4.33,8,68.0,47,351,7.47,0,4,3.0,8,0.0,0.0,180.0,227.2,236.2,203.7,38.0,14,0.0,0.0,0.0,0.0,0.0,17.0,73.64,3.36,25.07,0.0,0.29,0.57,0.0,12.86,16.23,0.0,10.36,2.51,5.86,0,1,0,0,2,2
GreeTr00,KAN,QB,33,16,16,330,523,4039,7.72,24,12,26,83,3.19,2,0.0,0,0,0.0,0,5,1.0,2,0.0,0.0,252.0,251.9,267.9,263.9,36.0,3,1.5,20.62,32.69,252.44,0.75,1.62,5.19,0.0,0.0,0.0,0.31,0.12,0.0,15.75,15.74,14.6,1.14,0.0,0.0,1,0,0,0,2,3
FaulMa00,STL,RB,30,11,11,0,0,0,0.0,0,0,209,818,3.91,10,61.0,45,290,6.44,1,0,0.0,11,0.0,0.0,177.0,221.8,227.8,199.3,35.0,15,0.0,0.0,0.0,0.0,0.0,19.0,74.36,4.09,26.36,0.09,0.0,1.0,0.0,16.09,20.16,0.0,12.89,3.18,7.27,0,1,0,0,2,2
HassMa00,SEA,QB,28,16,16,313,513,3841,7.49,26,15,36,125,3.47,2,0.0,0,0,0.0,0,4,1.0,2,0.0,0.0,250.0,250.1,272.1,265.1,35.0,4,1.62,19.56,32.06,240.06,0.94,2.25,7.81,0.0,0.0,0.0,0.25,0.12,0.0,15.62,15.63,14.23,1.41,0.0,0.0,1,0,0,0,2,3
HeapTo00,BAL,TE,23,16,16,0,0,0,0.0,0,0,3,21,7.0,0,112.0,57,693,12.16,3,1,0.0,3,4.0,0.0,97.0,154.4,157.4,125.9,34.0,3,0.0,0.0,0.0,0.0,0.0,0.19,1.31,3.56,43.31,0.19,0.06,0.19,0.25,6.06,9.65,0.0,0.13,5.46,9.02,0,0,0,1,1,1
BarbTi00,NYG,RB,28,16,16,0,0,0,0.0,0,0,278,1216,4.37,2,98.0,69,461,6.68,1,9,6.0,3,1.0,0.0,176.0,244.7,256.7,210.2,34.0,16,0.0,0.0,0.0,0.0,0.0,17.38,76.0,4.31,28.81,0.06,0.56,0.19,0.06,11.0,15.29,0.0,7.6,3.26,7.57,0,1,0,0,2,2
ToomAm00,NYG,WR,29,16,16,0,0,0,0.0,0,0,1,5,5.0,0,152.0,63,1057,16.78,5,0,0.0,5,0.0,0.0,136.0,199.2,202.2,167.7,32.0,17,0.0,0.0,0.0,0.0,0.0,0.06,0.31,3.94,66.06,0.31,0.0,0.31,0.0,8.5,12.45,0.0,0.03,8.48,12.42,0,0,1,0,2,2
WestBr00,PHI,RB,24,15,8,0,0,0,0.0,0,0,117,613,5.24,7,48.0,37,332,8.97,4,3,1.0,13,0.0,0.0,171.0,207.5,214.5,189.0,29.0,17,0.0,0.0,0.0,0.0,0.0,7.8,40.87,2.47,22.13,0.27,0.2,0.87,0.0,11.4,13.83,0.0,6.75,3.81,6.28,0,1,0,0,2,2
BrucIs00,STL,WR,31,15,15,2,2,66,33.0,0,0,2,17,8.5,0,119.0,69,981,14.22,5,0,0.0,5,0.0,0.0,132.0,201.4,204.4,166.9,28.0,18,0.0,0.13,0.13,4.4,0.0,0.13,1.13,4.6,65.4,0.33,0.0,0.33,0.0,8.8,13.43,0.18,0.11,8.54,13.14,0,0,1,0,2,2
BostDa00,SDG,WR,25,14,14,0,0,0,0.0,0,0,3,18,6.0,0,115.0,70,880,12.57,7,2,2.0,7,1.0,0.0,130.0,199.8,204.8,164.8,25.0,19,0.0,0.0,0.0,0.0,0.0,0.21,1.29,5.0,62.86,0.5,0.14,0.5,0.07,9.29,14.27,0.0,-0.16,9.29,14.29,0,0,1,0,2,2
McNaSt00,TEN,QB,30,14,14,250,400,3215,8.04,24,7,38,138,3.63,4,1.0,1,4,4.0,0,12,6.0,4,1.0,1.0,241.0,241.8,260.8,248.3,25.0,5,1.71,17.86,28.57,229.64,0.5,2.71,9.86,0.07,0.29,0.0,0.86,0.29,0.07,17.21,17.27,15.04,1.84,0.03,0.1,1,0,0,0,2,3
BarlKe00,SFO,RB,24,16,4,0,0,0,0.0,0,0,201,1024,5.09,6,44.0,35,307,8.77,1,5,4.0,7,0.0,0.0,167.0,202.1,212.1,184.6,25.0,18,0.0,0.0,0.0,0.0,0.0,12.56,64.0,2.19,19.19,0.06,0.31,0.44,0.0,10.44,12.63,0.0,8.15,2.29,4.48,0,1,0,0,2,2
McCaJu00,TEN,WR,25,16,10,0,0,0,0.0,0,0,1,13,13.0,0,82.0,47,813,17.3,7,2,1.0,8,0.0,0.0,129.0,175.6,179.6,152.1,24.0,20,0.0,0.0,0.0,0.0,0.0,0.06,0.81,2.94,50.81,0.44,0.12,0.5,0.0,8.06,10.98,0.0,-0.04,7.71,10.64,0,0,1,0,2,2
MartCu00,NYJ,RB,30,16,16,0,0,0,0.0,0,0,323,1308,4.05,2,53.0,42,262,6.24,0,2,2.0,2,0.0,0.0,165.0,207.0,215.0,186.0,23.0,19,0.0,0.0,0.0,0.0,0.0,20.19,81.75,2.62,16.38,0.0,0.12,0.12,0.0,10.31,12.94,0.0,8.68,1.64,4.26,0,1,0,0,2,2
JohnRu00,CIN,RB,24,13,5,0,0,0,0.0,0,0,215,957,4.45,9,23.0,21,146,6.95,0,0,0.0,9,0.0,0.0,164.0,185.3,191.3,174.8,22.0,20,0.0,0.0,0.0,0.0,0.0,16.54,73.62,1.62,11.23,0.0,0.0,0.69,0.0,12.62,14.25,0.0,11.52,1.12,2.74,0,1,0,0,2,2
WaynRe00,IND,WR,25,16,16,0,0,0,0.0,0,0,0,0,0.0,0,107.0,68,838,12.32,7,0,0.0,7,0.0,0.0,126.0,193.8,196.8,159.8,21.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,52.38,0.44,0.0,0.44,0.0,7.88,12.11,0.0,0.0,7.86,12.11,0,0,1,0,2,2
WalkJa00,GNB,WR,25,16,3,0,0,0,0.0,0,0,2,1,0.5,0,74.0,41,716,17.46,9,1,1.0,9,0.0,0.0,124.0,164.7,168.7,144.2,19.0,22,0.0,0.0,0.0,0.0,0.0,0.12,0.06,2.56,44.75,0.56,0.06,0.56,0.0,7.75,10.29,0.0,-0.12,7.85,10.41,0,0,1,0,2,2
SmitRo01,DEN,WR,33,15,15,1,1,72,72.0,0,0,10,98,9.8,0,114.0,74,845,11.42,3,0,0.0,4,0.0,0.0,121.0,195.2,198.2,158.2,17.0,23,0.0,0.07,0.07,4.8,0.0,0.67,6.53,4.93,56.33,0.2,0.0,0.27,0.0,8.07,13.01,0.19,0.65,6.83,11.77,0,0,1,0,2,2
JohnAn02,HOU,WR,22,16,16,0,0,0,0.0,0,0,5,-10,-2.0,0,119.0,66,976,14.79,4,0,0.0,4,0.0,0.0,121.0,186.6,189.6,153.6,16.0,24,0.0,0.0,0.0,0.0,0.0,0.31,-0.62,4.12,61.0,0.25,0.0,0.25,0.0,7.56,11.66,0.0,-0.06,7.6,11.72,0,0,1,0,2,2
RobiKo00,SEA,WR,23,15,15,0,0,0,0.0,0,0,4,15,3.75,0,119.0,65,896,13.78,4,1,1.0,5,0.0,0.0,119.0,184.1,188.1,151.6,15.0,25,0.0,0.0,0.0,0.0,0.0,0.27,1.0,4.33,59.73,0.27,0.07,0.33,0.0,7.93,12.27,0.0,-0.03,7.57,11.91,0,0,1,0,2,2
McMiRa01,MIA,TE,24,16,16,0,0,0,0.0,0,0,0,0,0.0,0,83.0,49,598,12.2,2,0,0.0,3,0.0,0.0,78.0,126.8,129.8,102.3,14.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,37.38,0.12,0.0,0.19,0.0,4.88,7.92,0.0,0.0,4.49,7.55,0,0,0,1,1,1
BrooAa00,NOR,QB,27,16,16,306,518,3546,6.85,24,8,54,175,3.24,2,1.0,0,0,0.0,0,14,11.0,2,0.0,0.0,229.0,229.3,254.3,237.3,14.0,6,1.5,19.12,32.38,221.62,0.5,3.38,10.94,0.0,0.0,0.0,0.88,0.12,0.0,14.31,14.33,13.86,0.47,0.0,0.0,1,0,0,0,2,3
WillBo00,NOR,TE,24,16,6,0,0,0,0.0,0,0,0,0,0.0,0,62.0,41,436,10.63,5,0,0.0,5,0.0,0.0,74.0,114.6,117.6,94.1,10.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,27.25,0.31,0.0,0.31,0.0,4.62,7.16,0.0,0.0,4.6,7.16,0,0,0,1,1,1
KennEd00,KAN,WR,30,16,16,0,0,0,0.0,0,0,2,9,4.5,0,99.0,56,853,15.23,5,1,1.0,5,0.0,0.0,114.0,170.2,174.2,142.2,10.0,26,0.0,0.0,0.0,0.0,0.0,0.12,0.56,3.5,53.31,0.31,0.06,0.31,0.0,7.12,10.64,0.0,-0.07,7.21,10.71,0,0,1,0,1,1
MiliIt00,SEA,TE,30,16,12,0,0,0,0.0,0,0,0,0,0.0,0,62.0,46,492,10.7,4,0,0.0,4,0.0,0.0,73.0,119.2,122.2,96.2,10.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,30.75,0.25,0.0,0.25,0.0,4.56,7.45,0.0,0.0,4.58,7.45,0,0,0,1,1,1
GarcJe00,SFO,QB,33,13,13,225,392,2704,6.9,18,13,56,319,5.7,7,1.0,1,6,6.0,0,9,3.0,7,0.0,1.0,225.0,225.7,247.7,238.2,9.0,7,1.38,17.31,30.15,208.0,1.0,4.31,24.54,0.08,0.46,0.0,0.69,0.54,0.0,17.31,17.36,11.86,5.22,0.05,0.12,1,0,0,0,2,3
PollMa00,IND,TE,31,14,13,0,0,0,0.0,0,0,0,0,0.0,0,57.0,40,541,13.53,3,1,0.0,3,0.0,0.0,72.0,112.1,115.1,92.1,9.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,38.64,0.21,0.07,0.21,0.0,5.14,8.01,0.0,0.0,5.15,8.01,0,0,0,1,1,1
CrumAl00,ATL,TE,26,16,16,0,0,0,0.0,0,0,0,0,0.0,0,80.0,44,552,12.55,3,1,1.0,3,0.0,0.0,71.0,115.2,119.2,93.2,8.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,34.5,0.19,0.06,0.19,0.0,4.44,7.2,0.0,-0.12,4.58,7.32,0,0,0,1,1,1
GeorEd00,TEN,RB,30,16,16,0,0,0,0.0,0,0,312,1031,3.3,5,31.0,22,163,7.41,0,1,0.0,5,0.0,0.0,149.0,171.4,177.4,160.4,7.0,21,0.0,0.0,0.0,0.0,0.0,19.5,64.44,1.38,10.19,0.0,0.06,0.31,0.0,9.31,10.71,0.0,8.32,1.02,2.39,0,1,0,0,2,2
DuckT.00,ATL,RB,22,16,10,0,1,0,0.0,0,0,197,779,3.95,11,13.0,11,94,8.55,0,3,2.0,11,0.0,0.0,149.0,160.3,165.3,154.8,7.0,22,0.0,0.0,0.06,0.0,0.0,12.31,48.69,0.69,5.88,0.0,0.19,0.69,0.0,9.31,10.02,0.0,8.74,0.59,1.27,0,1,0,0,2,2
FavrBr00,GNB,QB,34,16,16,308,471,3361,7.14,32,21,18,15,0.83,0,0.0,0,0,0.0,0,5,2.0,0,0.0,2.0,222.0,221.9,247.9,242.9,6.0,8,2.0,19.25,29.44,210.06,1.31,1.12,0.94,0.0,0.0,0.0,0.31,0.0,0.0,13.88,13.87,13.78,-0.16,0.0,0.0,1,0,0,0,2,3
GlenTe00,DAL,WR,29,16,14,0,1,0,0.0,0,0,3,55,18.33,0,96.0,52,754,14.5,5,2,0.0,5,0.0,0.0,111.0,162.9,165.9,136.9,6.0,27,0.0,0.0,0.06,0.0,0.0,0.19,3.44,3.25,47.12,0.31,0.12,0.31,0.0,6.94,10.18,0.0,0.34,6.59,9.84,0,0,1,0,1,1
JoneFr00,ARI,TE,29,16,16,0,0,0,0.0,0,0,0,0,0.0,0,89.0,55,517,9.4,3,0,0.0,3,0.0,0.0,70.0,124.7,127.7,97.2,6.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,32.31,0.19,0.0,0.19,0.0,4.38,7.79,0.0,0.0,4.36,7.79,0,0,0,1,1,1
KitnJo00,CIN,QB,31,16,16,324,520,3591,6.91,26,15,38,113,2.97,0,0.0,0,0,0.0,0,9,4.0,0,0.0,0.0,221.0,220.9,245.9,235.9,5.0,9,1.62,20.25,32.5,224.44,0.94,2.38,7.06,0.0,0.0,0.0,0.56,0.0,0.0,13.81,13.81,13.6,0.21,0.0,0.0,1,0,0,0,2,3
BurrPl00,PIT,WR,26,16,16,0,0,0,0.0,0,0,1,-7,-7.0,0,124.0,60,860,14.33,4,1,0.0,4,0.0,0.0,109.0,169.3,172.3,139.3,5.0,28,0.0,0.0,0.0,0.0,0.0,0.06,-0.44,3.75,53.75,0.25,0.06,0.25,0.0,6.81,10.58,0.0,-0.04,6.88,10.62,0,0,1,0,1,1
BulgMa00,STL,QB,26,15,15,336,532,3845,7.23,22,22,29,75,2.59,4,0.0,0,0,0.0,0,8,6.0,4,0.0,1.0,219.0,219.3,250.3,241.3,4.0,10,1.47,22.4,35.47,256.33,1.47,1.93,5.0,0.0,0.0,0.0,0.53,0.27,0.0,14.6,14.62,13.19,1.3,0.0,0.0,1,0,0,0,2,3
MortJo00,KAN,WR,32,16,16,0,0,0,0.0,0,0,8,94,11.75,0,92.0,50,740,14.8,4,0,0.0,4,0.0,0.0,107.0,157.4,160.4,132.4,3.0,29,0.0,0.0,0.0,0.0,0.0,0.5,5.88,3.12,46.25,0.25,0.0,0.25,0.0,6.69,9.84,0.0,0.59,6.12,9.25,0,0,1,0,1,1
PittMi00,TAM,RB,28,16,13,0,0,0,0.0,0,0,187,751,4.02,0,121.0,75,597,7.96,2,4,1.0,2,0.0,0.0,145.0,219.8,226.8,182.3,3.0,23,0.0,0.0,0.0,0.0,0.0,11.69,46.94,4.69,37.31,0.12,0.25,0.12,0.0,9.06,13.74,0.0,4.57,4.48,9.17,0,1,0,0,2,2
KleiJi00,MIN,TE,26,16,16,0,0,0,0.0,0,0,2,15,7.5,0,59.0,46,401,8.72,4,0,0.0,4,0.0,0.0,66.0,111.6,114.6,88.6,2.0,10,0.0,0.0,0.0,0.0,0.0,0.12,0.94,2.88,25.06,0.25,0.0,0.25,0.0,4.12,6.98,0.0,0.09,4.01,6.88,0,0,0,1,1,1
