Player,Tm,FantPos,Age,G,GS,Cmp,QBAtt,QBYds,QBY/A,QBTD,Int,RBAtt,RBYds,Y/A,RBTD,Tgt,Rec,WRYds,Y/R,WRTD,Fmb,FL,TOTTD,2PM,2PP,FantPt,PPRPt,DKPt,FDPt,VBD,PosRank,QBTD/G,Cmp/G,QBAtt/G,QBYds/G,Int/G,RBAtt/G,RBYds/G,Rec/G,WRYds/G,WRTD/G,Fmb/G,TOTTD/G,2PM/G,FantPt/G,PPR/G,QBPt/G,RBPt/G,WRPt/G,WRPPRPt/G,QB,RB,WR,TE,3Cat,6Cat
BrowAn04,PIT,WR,27,16,16,0,0,0,0.0,0,0,3,28,9.33,0,193.0,136,1834,13.49,10,3,2,11,2.0,0.0,252.0,388.2,393.2,320.2,125.0,1,0.0,0.0,0.0,0.0,0.0,0.19,1.75,8.5,114.62,0.62,0.19,0.69,0.12,15.75,24.26,0.0,-0.08,15.21,23.71,0,0,1,0,2,3
FreeDe00,ATL,RB,23,15,13,0,0,0,0.0,0,0,265,1056,3.98,11,97.0,73,578,7.92,3,3,2,14,0.0,0.0,243.0,316.4,324.4,279.9,123.0,1,0.0,0.0,0.0,0.0,0.0,17.67,70.4,4.87,38.53,0.2,0.2,0.93,0.0,16.2,21.09,0.0,11.17,5.05,9.92,0,1,0,0,2,3
JoneJu02,ATL,WR,26,16,16,0,0,0,0.0,0,0,0,0,0.0,0,203.0,136,1871,13.76,8,3,1,9,0.0,0.0,239.0,375.1,379.1,307.1,111.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,116.94,0.5,0.19,0.56,0.0,14.94,23.44,0.0,-0.12,14.69,23.19,0,0,1,0,2,3
PeteAd01,MIN,RB,30,16,16,0,0,0,0.0,0,0,327,1485,4.54,11,36.0,30,222,7.4,0,7,3,11,0.0,0.0,231.0,260.7,269.7,245.7,110.0,2,0.0,0.0,0.0,0.0,0.0,20.44,92.81,1.88,13.88,0.0,0.44,0.69,0.0,14.44,16.29,0.0,13.03,1.39,3.26,0,1,0,0,2,3
NewtCa00,CAR,QB,26,16,16,296,495,3837,7.75,35,10,132,636,4.82,10,0.0,0,0,0.0,0,5,4,10,0.0,0.0,389.0,389.1,409.1,399.1,105.0,1,2.19,18.5,30.94,239.81,0.62,8.25,39.75,0.0,0.0,0.0,0.31,0.62,0.0,24.31,24.32,17.09,7.22,0.0,0.0,1,0,0,0,2,4
MarsBr00,NYJ,WR,31,16,16,0,0,0,0.0,0,0,0,0,0.0,0,173.0,109,1502,13.78,14,3,2,14,0.0,0.0,230.0,339.2,344.2,284.7,103.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.81,93.88,0.88,0.19,0.88,0.0,14.38,21.2,0.0,-0.25,14.64,21.45,0,0,1,0,2,3
RobiAl02,JAX,WR,22,16,16,0,0,0,0.0,0,0,0,0,0.0,0,151.0,80,1400,17.5,14,0,0,14,0.0,0.0,224.0,304.0,307.0,264.0,96.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,87.5,0.88,0.0,0.88,0.0,14.0,19.0,0.0,0.0,14.0,19.0,0,0,1,0,2,3
BeckOd00,NYG,WR,23,15,15,0,0,0,0.0,0,0,1,3,3.0,0,158.0,96,1450,15.1,13,2,0,13,0.0,0.0,223.0,319.3,322.3,271.3,96.0,5,0.0,0.0,0.0,0.0,0.0,0.07,0.2,6.4,96.67,0.87,0.13,0.87,0.0,14.87,21.29,0.0,0.02,14.87,21.27,0,0,1,0,2,3
GronRo00,NWE,TE,26,15,15,0,0,0,0.0,0,0,0,0,0.0,0,120.0,72,1176,16.33,11,0,0,11,0.0,0.0,184.0,255.6,258.6,219.6,93.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,78.4,0.73,0.0,0.73,0.0,12.27,17.04,0.0,0.0,12.24,17.04,0,0,0,1,2,2
HopkDe00,HOU,WR,23,16,16,0,0,0,0.0,0,0,0,0,0.0,0,192.0,111,1521,13.7,11,1,0,11,1.0,0.0,220.0,331.1,334.1,275.6,92.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94,95.06,0.69,0.06,0.69,0.06,13.75,20.69,0.0,0.0,13.63,20.57,0,0,1,0,2,3
