Player,Tm,FantPos,Age,G,GS,Cmp,QBAtt,QBYds,QBY/A,QBTD,Int,RBAtt,RBYds,Y/A,RBTD,Tgt,Rec,WRYds,Y/R,WRTD,Fmb,FL,TOTTD,2PM,2PP,FantPt,PPRPt,DKPt,FDPt,VBD,PosRank,QBTD/G,Cmp/G,QBAtt/G,QBYds/G,Int/G,RBAtt/G,RBYds/G,Rec/G,WRYds/G,WRTD/G,Fmb/G,TOTTD/G,2PM/G,FantPt/G,PPR/G,QBPt/G,RBPt/G,WRPt/G,WRPPRPt/G,QB,RB,WR,TE,3Cat,6Cat
SandBa00,DET,RB,29,16,16,0,0,0,0.0,0,0,335,2053,6.13,11,50.0,33,305,9.24,3,3,2.0,14,0.0,0.0,316.0,348.8,356.8,332.3,186.0,1,0.0,0.0,0.0,0.0,0.0,20.94,128.31,2.06,19.06,0.19,0.19,0.88,0.0,19.75,21.8,0.0,16.71,3.03,5.09,0,1,0,0,2,4
DaviTe00,DEN,RB,25,15,15,0,0,0,0.0,0,0,369,1750,4.74,15,58.0,42,287,6.83,0,4,0.0,15,3.0,0.0,300.0,341.7,347.7,320.7,170.0,2,0.0,0.0,0.0,0.0,0.0,24.6,116.67,2.8,19.13,0.0,0.27,1.0,0.2,20.0,22.78,0.0,17.67,1.91,4.71,0,1,0,0,2,4
LeveDo00,GNB,RB,27,16,16,0,0,0,0.0,0,0,329,1435,4.36,7,67.0,53,370,6.98,5,5,2.0,12,1.0,0.0,251.0,303.5,311.5,277.0,120.0,3,0.0,0.0,0.0,0.0,0.0,20.56,89.69,3.31,23.12,0.31,0.31,0.75,0.06,15.69,18.97,0.0,11.34,4.19,7.5,0,1,0,0,2,3
FavrBr00,GNB,QB,28,16,16,304,513,3867,7.54,35,16,58,187,3.22,1,0.0,0,0,0.0,0,7,4.0,1,0.0,1.0,281.0,281.4,307.4,297.4,96.0,1,2.19,19.0,32.06,241.69,1.0,3.62,11.69,0.0,0.0,0.0,0.44,0.06,0.0,17.56,17.59,16.42,1.04,0.0,0.0,1,0,0,0,2,3
MoorRo00,ARI,WR,29,16,16,0,0,0,0.0,0,0,0,0,0.0,0,208.0,97,1584,16.33,8,0,0.0,8,1.0,0.0,208.0,305.4,308.4,256.9,95.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,99.0,0.5,0.0,0.5,0.06,13.0,19.09,0.0,0.0,12.9,18.96,0,0,1,0,2,3
StewKo00,PIT,QB,25,16,16,236,440,3020,6.86,21,17,88,476,5.41,11,0.0,0,0,0.0,0,6,4.0,11,0.0,1.0,278.0,278.4,305.4,295.4,93.0,2,1.31,14.75,27.5,188.75,1.06,5.5,29.75,0.0,0.0,0.0,0.38,0.69,0.0,17.38,17.4,10.68,6.6,0.0,0.0,1,0,0,0,2,3
BettJe00,PIT,RB,25,15,15,0,0,0,0.0,0,0,375,1665,4.44,7,24.0,15,110,7.33,2,6,5.0,9,0.0,0.0,222.0,236.5,247.5,229.0,91.0,4,0.0,0.0,0.0,0.0,0.0,25.0,111.0,1.0,7.33,0.13,0.4,0.6,0.0,14.8,15.77,0.0,13.23,1.53,2.53,0,1,0,0,2,3
FreeAn00,GNB,WR,25,16,16,0,0,0,0.0,0,0,1,14,14.0,0,137.0,81,1243,15.35,12,1,1.0,12,0.0,0.0,196.0,276.7,280.7,236.2,82.0,2,0.0,0.0,0.0,0.0,0.0,0.06,0.88,5.06,77.69,0.75,0.06,0.75,0.0,12.25,17.29,0.0,-0.04,12.27,17.33,0,0,1,0,2,2
KaufNa00,OAK,RB,24,16,16,0,1,0,0.0,0,0,272,1294,4.76,6,50.0,40,403,10.08,2,7,4.0,8,0.0,0.0,210.0,249.7,259.7,229.7,80.0,5,0.0,0.0,0.06,0.0,0.0,17.0,80.88,2.5,25.19,0.12,0.44,0.5,0.0,13.12,15.61,0.0,9.84,3.27,5.77,0,1,0,0,2,3
AbduKa00,MIA,RB,23,16,14,0,0,0,0.0,0,0,283,892,3.15,15,49.0,29,261,9.0,1,3,2.0,16,0.0,0.0,207.0,236.3,244.3,221.8,77.0,6,0.0,0.0,0.0,0.0,0.0,17.69,55.75,1.81,16.31,0.06,0.19,1.0,0.0,12.94,14.77,0.0,10.95,2.01,3.82,0,1,0,0,2,3
SmitRo01,DEN,WR,27,16,16,0,0,0,0.0,0,0,5,16,3.2,0,131.0,70,1180,16.86,12,3,1.0,12,0.0,0.0,190.0,259.6,263.6,224.6,76.0,3,0.0,0.0,0.0,0.0,0.0,0.31,1.0,4.38,73.75,0.75,0.19,0.75,0.0,11.88,16.23,0.0,-0.02,11.88,16.25,0,0,1,0,2,2
CartCr00,MIN,WR,32,16,16,0,0,0,0.0,0,0,0,0,0.0,0,158.0,89,1069,12.01,13,3,1.0,13,3.0,0.0,189.0,277.9,281.9,233.4,75.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,66.81,0.81,0.19,0.81,0.19,11.81,17.37,0.0,-0.12,11.56,17.12,0,0,1,0,2,2
ThigYa00,PIT,WR,28,16,15,0,0,0,0.0,0,0,1,3,3.0,0,149.0,79,1398,17.7,7,1,0.0,7,1.0,0.0,184.0,263.1,266.1,223.6,70.0,5,0.0,0.0,0.0,0.0,0.0,0.06,0.19,4.94,87.38,0.44,0.06,0.44,0.06,11.5,16.44,0.0,0.02,11.36,16.3,0,0,1,0,2,2
GallJo00,SEA,WR,26,15,15,0,0,0,0.0,0,0,9,72,8.0,0,147.0,72,1049,14.57,12,1,0.0,12,0.0,0.0,184.0,256.1,259.1,220.1,70.0,6,0.0,0.0,0.0,0.0,0.0,0.6,4.8,4.8,69.93,0.8,0.07,0.8,0.0,12.27,17.07,0.0,0.48,11.79,16.59,0,0,1,0,2,2
GeorJe00,OAK,QB,30,16,16,290,521,3917,7.52,29,9,17,44,2.59,0,1.0,0,0,0.0,0,7,4.0,0,0.0,2.0,255.0,255.1,271.1,264.1,70.0,3,1.81,18.12,32.56,244.81,0.56,1.06,2.75,0.0,0.0,0.0,0.44,0.0,0.0,15.94,15.94,15.92,-0.22,0.0,0.0,1,0,0,0,2,3
SharSh00,DEN,TE,29,16,16,0,0,0,0.0,0,0,0,0,0.0,0,114.0,72,1107,15.38,3,1,0.0,3,1.0,0.0,131.0,202.7,205.7,166.7,69.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,69.19,0.19,0.06,0.19,0.06,8.19,12.67,0.0,0.0,8.04,12.54,0,0,0,1,2,2
DillCo00,CIN,RB,23,16,6,0,0,0,0.0,0,0,233,1129,4.85,10,33.0,27,259,9.59,0,1,0.0,10,0.0,0.0,199.0,225.8,231.8,212.3,69.0,7,0.0,0.0,0.0,0.0,0.0,14.56,70.56,1.69,16.19,0.0,0.06,0.62,0.0,12.44,14.11,0.0,10.81,1.62,3.31,0,1,0,0,2,2
MoorHe00,DET,WR,28,16,16,0,0,0,0.0,0,0,0,0,0.0,0,170.0,104,1293,12.43,8,0,0.0,8,1.0,0.0,179.0,283.3,286.3,231.3,66.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,80.81,0.5,0.0,0.5,0.06,11.19,17.71,0.0,0.0,11.08,17.58,0,0,1,0,2,2
FaulMa00,IND,RB,24,16,16,0,0,0,0.0,0,0,264,1054,3.99,7,73.0,47,471,10.02,1,5,3.0,8,0.0,0.0,195.0,241.5,250.5,218.0,64.0,8,0.0,0.0,0.0,0.0,0.0,16.5,65.88,2.94,29.44,0.06,0.31,0.5,0.0,12.19,15.09,0.0,8.84,3.32,6.26,0,1,0,0,2,2
WattRi00,PHI,RB,28,16,16,0,0,0,0.0,0,0,285,1110,3.89,7,73.0,48,440,9.17,0,3,2.0,7,0.0,0.0,193.0,241.0,249.0,217.0,63.0,9,0.0,0.0,0.0,0.0,0.0,17.81,69.38,3.0,27.5,0.0,0.19,0.44,0.0,12.06,15.06,0.0,9.31,2.75,5.75,0,1,0,0,2,2
ElwaJo00,DEN,QB,37,16,16,280,502,3635,7.24,27,11,50,218,4.36,1,0.0,0,0,0.0,0,11,8.0,1,0.0,1.0,245.0,245.2,270.2,256.2,60.0,4,1.69,17.5,31.38,227.19,0.69,3.12,13.62,0.0,0.0,0.0,0.69,0.06,0.0,15.31,15.32,14.46,0.74,0.0,0.0,1,0,0,0,2,3
CoatBe00,NWE,TE,28,16,16,0,0,0,0.0,0,0,0,0,0.0,0,98.0,66,737,11.17,8,0,0.0,8,0.0,0.0,122.0,187.7,190.7,154.7,60.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12,46.06,0.5,0.0,0.5,0.0,7.62,11.73,0.0,0.0,7.61,11.73,0,0,0,1,2,2
BrowTi00,OAK,WR,31,16,16,0,0,0,0.0,0,0,5,19,3.8,0,162.0,104,1408,13.54,5,1,1.0,5,1.0,0.0,173.0,276.7,280.7,224.7,59.0,8,0.0,0.0,0.0,0.0,0.0,0.31,1.19,6.5,88.0,0.31,0.06,0.31,0.06,10.81,17.29,0.0,-0.01,10.68,17.18,0,0,1,0,2,2
McNaSt00,TEN,QB,24,16,16,216,415,2665,6.42,14,13,101,674,6.67,8,0.0,0,0,0.0,0,16,5.0,8,0.0,1.0,244.0,244.0,268.0,257.0,59.0,5,0.88,13.5,25.94,166.56,0.81,6.31,42.12,0.0,0.0,0.0,1.0,0.5,0.0,15.25,15.25,8.54,6.59,0.0,0.0,1,0,0,0,2,3
DudlRi00,OAK,TE,25,16,16,0,0,0,0.0,0,0,0,0,0.0,0,91.0,48,787,16.4,7,0,0.0,7,0.0,0.0,121.0,168.7,171.7,144.7,59.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,49.19,0.44,0.0,0.44,0.0,7.56,10.54,0.0,0.0,7.54,10.54,0,0,0,1,2,2
IrviMi00,DAL,WR,31,16,16,0,0,0,0.0,0,0,0,0,0.0,0,157.0,75,1180,15.73,9,0,0.0,9,0.0,0.0,172.0,247.0,250.0,209.5,58.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,73.75,0.56,0.0,0.56,0.0,10.75,15.44,0.0,0.0,10.75,15.44,0,0,1,0,2,2
